,Checked,Protein FDR Confidence: Combined,Master,Unique Sequence ID,Protein Group IDs,Accession,Description,Exp. q-value: Combined,Sum PEP Score,# Decoy Protein: Combined,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,Coverage [%] (by Search Engine): Mascot,Coverage [%] (by Search Engine): Sequest HT,# PSMs (by Search Engine): Mascot,# PSMs (by Search Engine): Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (by Bio. Rep.): Cntrol 1,Abundances (by Bio. Rep.): Cntrol 2,Abundances (by Bio. Rep.): Cntrol 3,Abundances (by Bio. Rep.): Sample- A1,Abundances (by Bio. Rep.): Sample- A2,Abundances (by Bio. Rep.): Sample- A3,Abundances (by Bio. Rep.): Sample- B1,Abundances (by Bio. Rep.): Sample- B2,Abundances (by Bio. Rep.): Sample- B3,Abundances (by Bio. Rep.): Sample- C1,Abundances (by Bio. Rep.): Sample- C2,Abundances (by Bio. Rep.): Sample- C3,normalized Abundances (by Bio. Rep.): Cntrol 1,normalized Abundances (by Bio. Rep.): Cntrol 2,normalized Abundances (by Bio. Rep.): Sample- A1,normalized Abundances (by Bio. Rep.): Sample- A2,normalized Abundances (by Bio. Rep.): Sample- A3,normalized Abundances (by Bio. Rep.): Sample- B1,normalized Abundances (by Bio. Rep.): Sample- B2,normalized Abundances (by Bio. Rep.): Sample- B3,average_normalized  (by Bio. Rep.): Sample- A,P VALUE of  (by Bio. Rep.): Sample- A,average_normalized  (by Bio. Rep.): Sample- ,P VALUE of  (by Bio. Rep.): Sample- ,average_normalized  (by Bio. Rep.): Sample- B,P VALUE of  (by Bio. Rep.): Sample- B,average_normalized_of_CONTROL
168,False,High,Master Protein,2.9218257312440545e+18,2851,NP_004484.1,HSD17B10#3028#3-hydroxyacyl-CoA dehydrogenase type-2 isoform 1 [Homo sapiens],0,210.402,0,72,13,354,3,13,1,261,26.9,7.78,2866,617.76,72,72,165,189,13,13,0,3545.1,4405.7,5429.6,3421.8,4456.1,5353.7,3568.3,4587.0,5760.1,3722.2,4700.8,5873.1,3354.129748062015,3984.384660156428,3357.7768428105264,4110.432620713786,5088.862199387056,3568.3,4301.974919659903,5329.564904419852,3734.104731762156,0.9073151271160766,4328.581099693528,0.5408446300936535,4815.769912039877,0.2228658690716856,3669.2572041092217
169,False,High,Master Protein,-7.146574646182382e+18,455,NP_001317309.1,DNM1L#10059#dynamin-1-like protein isoform 8 [Homo sapiens],0,208.487,0,50,25,353,0,25,1,712,79.6,7.08,2829,610.93,46,49,172,181,23,24,0,4983.7,4673.6,3535.3,4896.5,4657.3,3459.7,4586.7,4283.9,3302.1,4525.3,4216.0,3214.6,4715.234104938271,4226.6654896400305,4804.884654515677,4296.025188943317,3288.5549341986657,4586.7,4017.7088202160585,3055.286587192026,4550.454921729497,0.8426301531688347,3937.6274670993325,0.5585621960829156,3536.4977037040426,0.26682430445424216,4470.949797289151
170,False,High,Master Protein,-3236565185957520.0,2139,XP_011532966.1,CANX#821#calnexin isoform X3 [Homo sapiens],0,207.257,0,41,27,553,0,27,1,646,73.4,4.65,2594,772.75,41,38,271,282,26,22,0,13773.1,13321.4,11447.8,13757.7,13535.3,11230.2,15180.0,14968.7,12394.9,15631.1,15235.0,12687.1,13031.159750933102,12047.479812925945,13500.288289886721,12485.343383484953,10674.662433747972,15180.0,14038.581203381993,11468.450900816584,12992.815836685837,0.5868517208347224,12927.331216873987,0.8919985927712342,12753.516052099289,0.8971042868256278,12539.319781929524
171,False,High,Master Protein,-6.404819527966531e+18,636,NP_001290203.1,ACLY#47#ATP-citrate synthase isoform 3 [Homo sapiens],0,207.115,0,34,30,255,0,30,1,1155,126.1,8.18,1461,407.26,34,31,123,132,30,28,0,4693.6,3951.4,4778.9,4619.8,3808.9,4873.3,4597.1,3808.5,4776.3,4666.5,3806.1,4641.3,4440.761441286248,3573.529188583451,4533.3618149558915,3513.4370433869835,4632.22671353885,4597.1,3571.8490258392726,4419.298424155923,4023.3994291714375,0.982882911777865,4614.663356769425,0.39433501877177507,3995.573724997598,0.9865058731935265,4007.145314934849
172,False,High,Master Protein,-3.551355837434089e+18,1298,XP_024307077.1,TRIM28#10155#transcription intermediary factor 1-beta isoform X1 [Homo sapiens],0,206.724,0,44,29,233,0,29,1,872,92.4,6.02,1041,309.87,42,40,115,118,28,25,0,3695.0,5027.1,4763.1,3683.1,4930.1,4912.6,3383.2,4915.6,4518.2,3574.7,4992.6,4658.7,3495.9548162503584,4546.360425147509,3614.187822127374,4547.663621413576,4669.5826140255995,3383.2,4610.156510808856,4180.489948290789,4080.9257217704753,0.9400537296627782,4026.3913070127996,0.9955634749494271,4395.323229549822,0.6054254351793225,4021.157620698934
173,False,High,Master Protein,9.45585302651271e+17,2392,NP_061322.2,MATR3#9782#matrin-3 isoform a [Homo sapiens],0,206.661,0,36,27,328,14,27,1,847,94.6,6.25,1956,513.42,36,36,162,166,27,24,0,6256.5,7320.9,7153.8,6361.6,7369.7,7403.9,6464.5,7737.2,7560.8,6643.9,7837.9,7627.5,5919.469907407407,6620.80524287609,6242.572085809646,6798.019632610216,7037.642534703443,6464.5,7256.429114539482,6995.672701747819,6520.295859209931,0.6348420762669356,6751.071267351721,0.40326423588041527,7126.05090814365,0.2174935027641814,6270.137575141749
174,False,High,Master Protein,6.874805978534967e+18,3812,NP_001311233.1,RPN2#6185#dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 isoform 7 precursor [Homo sapiens],0,205.534,0,48,20,562,0,20,1,647,71.1,5.97,5631,956.83,48,47,272,290,20,19,0,5157.3,5386.0,5484.7,5108.8,5267.6,5266.4,6024.2,6199.9,6049.0,5936.9,6145.1,6087.9,4879.482482773471,4870.938960801353,5013.212442150452,4858.983163051084,5005.880771588246,6024.2,5814.65321656844,5596.871253421933,4936.097802600769,0.5743397727326032,5515.040385794123,0.4278982699698025,5705.762234995187,0.08258360621521012,4875.210721787412
175,False,High,Master Protein,7.978508680545558e+18,4076,NP_001073027.1,HNRNPUL2#221092#heterogeneous nuclear ribonucleoprotein U-like protein 2 [Homo sapiens],0,205.361,0,39,25,290,25,25,1,747,85.1,4.91,1276,367.82,39,35,155,135,25,20,0,3322.2,4380.7,4595.0,3486.7,4585.7,4821.3,3751.4,4863.8,4977.7,3798.2,5021.3,5213.4,3143.2371016365196,3961.775400219548,3421.462539548618,4229.979324702588,4582.7990589507845,3751.4,4561.575237462795,4605.644906291677,3825.720932125603,0.6816465325034797,4167.099529475392,0.40260903804542225,4583.610071877236,0.23970538642018688,3552.5062509280338
176,False,High,Master Protein,-2.3431585881141176e+18,1605,XP_016876741.1,HNRNPC#3183#heterogeneous nuclear ribonucleoproteins C1/C2 isoform X2 [Homo sapiens],0,205.213,0,52,21,1041,3,3,1,293,32.3,5.08,5067,1403.56,52,49,510,531,21,18,20,17479.4,17340.5,19434.5,18513.5,19024.7,20603.1,18787.9,19616.5,20820.1,18909.9,19271.1,21150.4,16537.80584984209,15682.234877418467,18167.105494001018,17548.92113715885,19583.902120064897,18787.9,18397.57815816623,19263.91456164159,17858.013315579934,0.09108342523073401,19185.901060032447,0.03462129280104082,18830.74635990391,0.04661141996868352,16110.02036363028
177,False,High,Master Protein,1.9685440722330286e+18,2646,XP_005271170.1,"SFPQ#6421#splicing factor, proline- and glutamine-rich isoform X1 [Homo sapiens]",0,204.49,0,42,25,444,4,24,1,707,76.1,9.44,2111,697.26,42,41,210,234,25,23,1,6016.0,7981.5,6212.6,6243.0,8231.0,6433.4,5958.0,8016.7,6128.2,6309.7,8519.0,6575.7,5691.925351708297,7218.232327448199,6126.191136146506,7592.507102869138,6115.1514043627185,5958.0,7518.5616608758555,5670.151498631227,6859.349119507822,0.7392750734339106,6036.575702181359,0.6805587782326058,6594.356579753541,0.9184424229529841,6455.078839578247
178,False,High,Master Protein,2.5646323561192924e+18,2773,NP_002941.1,RPN1#6184#dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 precursor [Homo sapiens],0,204.133,0,44,24,554,24,24,1,607,68.5,6.38,3336,870.25,44,44,266,288,24,24,0,8126.3,8218.0,9951.0,8059.7,8101.2,9629.9,8928.0,9131.8,10955.1,8898.4,8889.7,11082.2,7688.546041487223,7432.115926451081,7908.9,7472.775913226032,9153.526363800253,8928.0,8564.372045203903,10136.267857226421,7690.837956613015,0.667625528370561,9040.763181900125,0.013700494360580025,9350.319951215162,0.2563381803846597,7560.330983969152
179,False,High,Master Protein,-2.500202292612526e+18,1556,NP_001138303.1,PHB2#11331#prohibitin-2 isoform 1 [Homo sapiens],0,203.646,0,86,25,708,6,25,1,299,33.3,9.83,4320,1007.35,86,83,347,361,25,24,0,16764.5,18416.7,12529.8,17372.1,19152.1,13336.3,18562.5,19842.0,14577.0,19496.5,20336.0,14669.3,15861.416648722365,16655.51829918126,17047.061514696576,17666.438498950312,12676.577497746528,18562.5,18609.066133832963,13487.45119211961,17356.750006823444,0.16842874498764746,15619.538748873263,0.8641265352298626,16048.258662976286,0.9480072578892086,16258.467473951812
180,False,High,Master Protein,-9.565835449512728e+17,1925,NP_060117.3,FTSJ3#117246#pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3 [Homo sapiens],0,200.871,0,36,23,320,12,23,1,847,96.5,8.4,2364,552.9,36,35,154,166,23,21,0,4209.6,3704.0,2741.6,4420.6,3835.8,2813.5,4406.3,3883.7,2874.6,4386.5,3943.2,2937.8,3982.833936261843,3349.78795224809,4337.888921423874,3538.2503638908324,2674.3212727600503,4406.3,3642.3762798088437,2659.7398090736797,3938.069642657353,0.6498224445831693,3540.3106363800252,0.909809429849033,3151.0580444412617,0.4843073306279253,3666.3109442549667
181,False,High,Master Protein,9.36244165258521e+17,2390,XP_011529261.1,MSN#4478#moesin isoform X1 [Homo sapiens],0,199.934,0,48,31,426,0,21,1,610,71.3,6.06,2248,585.99,48,46,203,223,30,26,11,7082.0,8310.9,9616.7,7446.2,8574.0,9971.4,6295.8,7329.1,8602.5,6029.7,7082.4,8063.8,6700.50122021246,7516.131936376525,7306.878814347929,7908.899999999999,9478.132979989183,6295.8,6873.687461015784,7959.511482486722,7607.889407173963,0.43584554731364733,7886.966489994591,0.710708138199664,7416.599471751253,0.6973434828487103,7108.3165782944925
182,False,High,Master Protein,-2.0988070425601587e+18,1661,NP_976317.1,RNH1#6050#ribonuclease inhibitor [Homo sapiens],0,199.715,0,72,19,260,19,19,1,461,49.9,4.82,1897,494.27,72,68,121,139,19,18,0,2532.4,2698.4,2440.6,2512.8,2643.7,2355.6,2461.5,2562.4,2329.8,2343.8,2425.2,2180.8,2395.9826729830606,2440.3530805470427,2465.784572626773,2438.6236214135756,2239.0727528393727,2461.5,2403.178664516359,2155.6605465733874,2452.2040970201742,0.34298063767258413,2350.2863764196863,0.6505740294185193,2279.419605544873,0.45989542484486984,2418.167876765052
183,False,High,Master Protein,8.38730370812317e+18,4172,NP_002769.1,PSAP#5660#prosaposin isoform a preproprotein [Homo sapiens],0,199.086,0,51,20,608,1,20,1,524,58.1,5.17,3039,911.24,48,50,285,323,19,19,0,9813.8,11279.7,11677.8,8142.5,8797.4,9469.5,8570.8,9534.8,10167.9,12770.2,13364.6,14603.8,9285.142456215905,10201.026772400859,7990.150781046441,8114.970475857242,9001.06106003245,8570.8,8942.33060038658,9407.906632115866,8052.560628451842,0.1628296590414661,8785.930530016225,0.24796097783079926,9175.118616251224,0.41630659986010776,9743.084614308382
184,False,High,Master Protein,-7.722253779426461e+18,336,NP_001347.3,DDX3X#1654#ATP-dependent RNA helicase DDX3X isoform 1 [Homo sapiens],0,198.336,0,59,28,369,0,27,1,662,73.2,7.18,2694,550.56,56,53,186,183,27,26,0,6390.6,6283.2,6476.2,6350.7,6251.6,6554.3,6009.2,6073.9,6373.9,6344.9,6253.0,6535.9,6046.346102497846,5682.34008141609,6231.87602888445,5766.6525822253325,6230.070701279971,6009.2,5696.482551672615,5897.486804791876,5999.264305554891,0.69488981502394,6119.6353506399855,0.3747433699067142,5796.984678232246,0.7841234746798256,5864.343091956967
185,False,High,Master Protein,-6.811152372553307e+18,534,NP_057018.1,NOP58#51602#nucleolar protein 58 [Homo sapiens],0,197.886,0,50,20,367,20,20,1,529,59.5,8.92,1872,544.51,50,40,180,187,20,16,0,5402.8,6014.2,4820.0,6013.0,6510.7,5172.4,6410.4,7046.2,5400.4,6385.4,6914.9,5469.9,5111.757694516221,5439.064444495265,5900.494522128615,6005.653747375786,4916.5307806021265,6410.4,6608.366182452062,4996.750457427642,5953.074134752201,0.1246873438587845,5663.465390301063,0.6949862956348054,5802.558319939852,0.6303409881019068,5275.4110695057425
186,False,High,Master Protein,-1.4376864649877138e+18,1810,NP_001290453.1,TUBB6#84617#tubulin beta-6 chain isoform 1 [Homo sapiens],0,197.404,0,54,18,516,0,4,1,446,49.8,4.88,1881,751.79,54,54,257,259,18,17,1,279.6,236.5,334.7,278.8,207.8,307.3,264.9,175.4,313.6,266.0,201.7,319.9,264.53828596037897,213.88359900288154,273.5835477747311,191.6805948215535,292.09842797908783,264.9,164.50106843434645,290.1601628489202,232.6320712981423,0.9059882090629765,278.49921398954393,0.3380446675133657,227.33061564163333,0.8838625349767257,239.21094248163024
187,False,High,Master Protein,7.174373993236339e+18,3884,NP_031389.3,NONO#4841#non-POU domain-containing octamer-binding protein isoform 1 [Homo sapiens],0,196.235,0,58,24,538,1,22,1,471,54.2,8.95,2642,763.07,58,58,251,287,24,24,1,7120.1,9901.9,7159.6,7497.2,10390.0,7548.5,7250.2,10050.1,7434.3,7476.1,10376.0,7757.6,6736.548819265001,8954.985238759546,7356.924585282331,9584.029741077677,7175.089435731025,7250.2,9425.611105313712,6878.6278656496415,8470.477163180003,0.7294336844545151,7212.644717865513,0.6697932267238886,8152.119485481677,0.873051864003211,7845.767029012273
188,False,High,Master Protein,1.6035032627442504e+18,2554,NP_001029249.1,H4C15#554313#histone H4 [Homo sapiens],0,195.959,0,61,12,2235,12,12,1,103,11.4,11.36,13331,3212.72,61,61,1073,1162,12,11,0,57375.3,47666.9,56537.6,62004.1,51655.2,60803.5,71093.5,59550.6,70527.8,70370.4,58512.7,70134.4,54284.561940137806,43108.53329940995,60843.9801096815,47648.21685094471,57795.66145664323,71093.5,55850.26981702617,65256.243410000236,54246.0984803131,0.5882711000174536,64444.58072832161,0.21520284549590915,60553.25661351321,0.2495458307840763,48696.547619773875
189,False,High,Master Protein,8.117017983706301e+18,4104,NP_006817.1,YWHAQ#10971#14-3-3 protein theta [Homo sapiens],0,194.79,0,69,20,709,15,15,1,245,27.7,4.78,3286,1066.65,69,69,321,388,20,18,3,10357.3,9813.3,8358.0,10217.4,9795.8,8158.2,9477.8,9173.2,7681.5,9355.4,9180.3,7691.0,9799.36476815963,8874.858021543245,10026.22862637567,9035.922862141357,7754.628685776095,9477.8,8603.19954938396,7107.351055242285,9531.075744258513,0.8016650758621726,8616.214342888048,0.5572067460711514,7855.275302313123,0.25803469682829855,9337.111394851438
190,False,High,Master Protein,5.21180101499662e+18,3442,NP_001349.2,DHX15#1665#pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 [Homo sapiens],0,194.716,0,47,29,286,28,28,1,795,90.9,7.46,1205,383.45,47,44,136,150,29,28,1,4665.7,3909.7,4681.6,4572.6,4150.5,4839.5,4686.5,4222.8,4900.9,4478.3,4066.4,4735.5,4414.364380562733,3535.8169430087355,4487.044944600916,3828.538540937718,4600.0987380566075,4686.5,3960.4054263657818,4534.585274573575,4157.791742769317,0.7731077788236698,4643.299369028304,0.3683005398354348,4247.495350469679,0.6625922034660872,3975.090661785734
191,False,High,Master Protein,3.269209104434095e+18,2938,NP_001753.1,CCT6A#908#T-complex protein 1 subunit zeta isoform a [Homo sapiens],0,193.951,0,43,19,299,1,19,1,531,58.0,6.68,1944,481.72,43,38,147,152,19,16,0,4433.5,6609.3,7874.3,4491.8,6688.1,7998.8,4164.4,6306.9,7491.6,3887.8,5798.2,7035.6,4194.672713896066,5977.255268032748,4407.756742806804,6169.292522743177,7603.113913827294,4164.4,5915.00449548791,6931.64501275182,5288.52463277499,0.8864353282957147,5883.756956913647,0.7315388067960422,6423.324754119865,0.34970499748188916,5085.963990964407
192,False,High,Master Protein,3.249429330709183e+18,2932,NP_001091.1,"ACTA1#58#actin, alpha skeletal muscle [Homo sapiens]",0,193.39,0,38,16,1905,0,4,1,377,42.0,5.39,7958,2641.91,38,38,862,1043,16,16,0,4021.1,3488.1,4583.7,4236.8,3578.2,4746.5,5034.0,4206.4,5455.5,5107.9,4111.3,5647.2,3804.4882034165944,3154.534383433197,4157.527888134794,3300.632841147655,4511.6992788894895,5034.0,3945.024482680928,5047.732042162896,3729.0803646412246,0.6910870538891054,4772.849639444745,0.0953251656790242,4496.378262421912,0.28056284206659615,3479.5112934248955
193,False,High,Master Protein,-2.7704476164493153e+18,1504,NP_057212.1,COPG1#22820#coatomer subunit gamma-1 [Homo sapiens],0,193.057,0,48,28,233,13,25,1,874,97.7,5.47,1211,367.48,48,48,113,120,28,28,3,2756.5,2774.9,3691.9,2609.9,2680.7,3744.7,2478.1,2518.1,3496.4,2556.2,2508.2,3477.7,2608.0106768590294,2509.537415953894,2561.0677953273694,2472.753467459762,3559.4565026140253,2478.1,2361.6313593188584,3235.0637544163415,2516.9106313935654,0.5921338214705091,3018.7782513070124,0.5506362421711106,2798.3475568676,0.6804475083100445,2558.774046406462
194,False,High,Master Protein,-5.903683586191117e+18,760,NP_002799.3,PSMD2#5708#26S proteasome non-ATPase regulatory subunit 2 isoform 1 [Homo sapiens],0,192.97,0,36,24,191,2,24,1,908,100.1,5.2,1139,336.57,36,35,92,99,24,23,0,3814.8,2651.9,2939.3,3950.8,2758.2,3107.3,3701.5,2644.8,3027.9,3631.0,2577.8,2933.6,3609.301335055986,2398.2998570644463,3876.879055051677,2544.241658502449,2953.5875211826215,3701.5,2480.458527908549,2801.581495823487,3210.560356777063,0.8398868930758294,3327.5437605913107,0.7014581230633984,2641.0200118660177,0.6559446625215775,3003.800596060216
195,False,High,Master Protein,4.445993330794884e+18,3240,NP_003671.1,"YARS1#8565#tyrosine--tRNA ligase, cytoplasmic [Homo sapiens]",0,192.201,0,61,29,281,13,29,1,528,59.1,7.05,1140,399.91,61,56,139,142,29,26,0,5654.1,5405.5,5310.6,6100.1,5748.7,5462.7,5958.7,5562.7,5316.7,5298.9,5028.4,4758.4,5349.5204672695945,4888.574183552119,5985.964848567565,5302.7634044786555,5192.4701676581935,5958.7,5217.047282666698,4919.306561922366,5644.364126523111,0.3453525374469508,5575.585083829097,0.4340540157816114,5068.176922294532,0.8725138762143112,5119.0473254108565
196,False,High,Master Protein,-2.326963864063357e+18,1607,NP_036450.1,LETM1#3954#mitochondrial proton/calcium exchanger protein precursor [Homo sapiens],0,191.286,0,34,20,217,0,20,1,739,83.3,6.7,1417,367.61,34,26,116,101,19,16,0,4019.6,4178.4,4369.1,4072.4,4211.2,4220.2,4618.2,4763.1,5021.6,4911.7,5011.6,5335.3,3803.069006603502,3778.8212688103176,3996.20387359331,3884.5299370188936,4011.4343825491255,4618.2,4467.132491788116,4646.263628068042,3940.366905306102,0.21487252243044014,4314.817191274563,0.33380674608854705,4556.698059928079,0.06965945189521017,3790.94513770691
197,False,High,Master Protein,3.8111736036938875e+18,3069,NP_000393.4,G6PD#2539#glucose-6-phosphate 1-dehydrogenase isoform a [Homo sapiens],0,190.751,0,60,28,219,0,28,1,545,62.4,8.05,731,313.88,60,55,104,115,28,26,0,4063.1,4530.4,5440.7,4407.6,4746.2,5642.9,4247.4,4671.3,5479.2,3895.4,4169.6,5006.5,3844.225714183175,4097.159648721583,4325.132156283733,4378.029062281315,5363.756001442221,4247.4,4381.036721649729,5069.660600388404,4351.580609282524,0.19178605654285094,4805.578000721111,0.36618245001330163,4725.348661019067,0.24472448510628203,3970.692681452379
198,False,High,Master Protein,3.1141314805134193e+18,2905,NP_000998.1,"RPS4X#6191#40S ribosomal protein S4, X isoform [Homo sapiens]",0,189.596,0,67,22,604,13,22,1,263,29.6,10.15,3137,909.61,67,63,290,314,22,20,0,13623.1,12328.6,13153.9,13910.3,12854.0,13536.5,13274.7,12358.4,12908.3,12576.9,11641.3,12167.4,12889.240069623886,11149.620882312582,13650.03308683946,11856.893002099368,12866.873967910582,13274.7,11590.478928956823,11943.47713680713,12753.463044469414,0.6163427995176057,13070.786983955291,0.43312175027072136,11766.978032881976,0.8207692792526688,12019.430475968235
