Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Intensity: F1: 126  Sample  DGN,Intensity: F1: 127N  Sample  DGD,Intensity: F1: 127C  Sample  CA4N,Intensity: F1: 128N  Sample  CA4D,Intensity: F1: 128C  Sample  CA3N,Intensity: F1: 129N  Sample  CA3D,Intensity: F1: 129C  Sample  CA2N,Intensity: F1: 130N  Sample  CA2D,Intensity: F1: 130C  Sample  CA1N,Intensity: F1: 131  Sample  CA1D,Found in Sample: [S1] F1: 126  Sample  DGN,Found in Sample: [S2] F1: 127N  Sample  DGD,Found in Sample: [S3] F1: 127C  Sample  CA4N,Found in Sample: [S4] F1: 128N  Sample  CA4D,Found in Sample: [S5] F1: 128C  Sample  CA3N,Found in Sample: [S6] F1: 129N  Sample  CA3D,Found in Sample: [S7] F1: 129C  Sample  CA2N,Found in Sample: [S8] F1: 130N  Sample  CA2D,Found in Sample: [S9] F1: 130C  Sample  CA1N,Found in Sample: [S10] F1: 131  Sample  CA1D,Modifications,normalized Intensity: F1: 126  Sample  DGN,normalized Intensity: F1: 127C  Sample  CA4N,normalized Intensity: F1: 128N  Sample  CA4D,normalized Intensity: F1: 129C  Sample  CA2N,normalized Intensity: F1: 127N  Sample  DGD,normalized Intensity: F1: 128C  Sample  CA3N,normalized Intensity: F1: 129N  Sample  CA3D,normalized Intensity: F1: 130C  Sample  CA1N
False,High,IsMasterProtein,NP_005959.2,HNRNPM#4670#heterogeneous nuclear ribonucleoprotein M isoform a [Homo sapiens],0.003,4.817,2,1,1,1,1,730,77.5,8.7,74.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_005989.3,CCT3#7203#T-complex protein 1 subunit gamma isoform a [Homo sapiens],0.009,1.772,2,1,1,1,1,545,60.5,6.49,0.0,0.0,1.0,0.0,0,39.1,22.9,11.3,27.3,41.4,17.2,62.9,32.2,52.0,59.0,High,High,High,High,High,High,High,High,High,High,0.0,28.012500000000003,24.887500000000003,33.275,43.9,30.7625,34.625,28.012500000000003,38.875
False,High,IsMasterProtein,NP_005991.1,TUBA4A#7277#tubulin alpha-4A chain isoform 1 [Homo sapiens],0.0,32.196,18,8,24,2,1,448,49.9,5.06,180.0,37.9,8.0,8.0,0,35.7,26.0,12.3,19.2,17.3,15.5,27.3,20.3,34.6,28.2,High,High,High,High,High,High,High,High,High,High,0.0,25.950000000000003,27.2875,23.8375,17.8625,34.7375,13.45,26.1,24.525
False,High,IsMasterProtein,NP_005994.2,"UQCRFS1#7386#cytochrome b-c1 complex subunit Rieske, mitochondrial [Homo sapiens]",0.006,2.55,3,1,2,1,1,274,29.6,8.32,26.0,2.61,1.0,1.0,0,42.7,23.5,15.0,21.6,30.3,22.7,37.2,24.0,37.9,39.7,High,High,High,High,High,High,High,High,High,High,0.0,29.9,34.474999999999994,26.1,25.7,31.6875,26.525,37.3375,26.9
False,Medium,IsMasterProtein,NP_005995.2,"UQCRH#7388#cytochrome b-c1 complex subunit 6, mitochondrial isoform 1 precursor [Homo sapiens]",0.045,1.279,8,1,1,1,1,91,10.7,4.44,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_006079.1,TUBB4B#10383#tubulin beta-4B chain [Homo sapiens],0.0,71.266,27,10,46,1,1,445,49.8,4.89,433.0,82.17,10.0,10.0,0,46.8,44.4,24.4,43.9,38.3,38.6,49.3,47.3,59.4,74.0,High,High,High,High,High,High,High,High,High,High,0.0,32.575,55.525000000000006,54.387499999999996,33.6125,57.9125,31.487499999999997,66.6,44.45
False,High,IsMasterProtein,NP_006112.3,"KRT1#3848#keratin, type II cytoskeletal 1 [Homo sapiens]",0.0,133.086,39,21,64,18,1,644,66.0,8.12,934.0,120.1,21.0,21.0,3,1815.6,833.9,439.6,791.0,938.9,549.2,1250.8,964.9,1142.0,1038.3,High,High,High,High,High,High,High,High,High,High,0.0,1546.6625,848.5250000000001,848.5250000000001,1013.05,848.5250000000001,1013.05,848.5250000000001,1013.05
False,High,IsMasterProtein,NP_006149.2,NEFL#4747#neurofilament light polypeptide [Homo sapiens],0.0,21.032,10,6,14,4,1,543,61.5,4.65,88.0,21.43,6.0,6.0,0,189.3,105.2,79.4,128.6,168.0,101.0,207.4,162.9,168.1,221.4,High,High,High,High,High,High,High,High,High,High,0.0,159.22500000000002,181.9,141.8875,141.8875,128.60000000000002,134.7,155.35000000000002,127.175
False,High,IsMasterProtein,NP_006169.2,NSF#4905#vesicle-fusing ATPase [Homo sapiens],0.0,11.973,6,5,10,5,1,744,82.5,6.95,51.0,11.21,5.0,5.0,0,161.3,87.0,51.2,87.0,96.9,54.9,136.3,111.6,127.3,136.8,High,High,High,High,High,High,High,High,High,High,0.0,127.175,116.7875,103.425,95.8375,106.25,81.1375,86.975,92.2
False,High,IsMasterProtein,NP_006187.2,PCBP1#5093#poly(rC)-binding protein 1 [Homo sapiens],0.003,5.083,9,2,4,2,1,356,37.5,7.09,33.0,6.53,2.0,2.0,0,46.6,21.6,9.0,19.1,36.5,14.8,43.9,27.6,35.2,42.1,High,High,High,High,High,High,High,High,High,High,0.0,32.3375,19.4375,23.387500000000003,30.112499999999997,28.599999999999998,30.575000000000003,25.3,25.3
False,High,IsMasterProtein,NP_006364.2,VAT1#10493#synaptic vesicle membrane protein VAT-1 homolog [Homo sapiens],0.009,1.835,4,1,2,1,1,393,41.9,6.29,24.0,1.62,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_006417.2,DPYSL4#10570#dihydropyrimidinase-related protein 4 [Homo sapiens],0.007,2.866,3,1,2,1,1,572,61.8,7.09,17.0,2.33,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_006420.1,CCT7#10574#T-complex protein 1 subunit eta isoform a [Homo sapiens],0.009,1.498,2,1,1,1,1,543,59.3,7.65,37.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_006421.2,CCT4#10575#T-complex protein 1 subunit delta isoform a [Homo sapiens],0.008,3.504,2,1,2,1,1,539,57.9,7.83,51.0,2.92,1.0,1.0,0,6.8,3.7,4.1,11.9,30.4,3.8,27.2,15.3,21.2,18.3,High,High,High,High,High,High,High,High,High,High,0.0,6.1375,12.987499999999999,14.8,17.5625,9.2375,26.9,10.3625,12.55
False,High,IsMasterProtein,NP_006467.4,"ATP5MG#10632#ATP synthase subunit g, mitochondrial [Homo sapiens]",0.007,3.069,13,1,2,1,1,103,11.4,9.64,22.0,2.74,1.0,1.0,0,30.5,17.3,13.1,20.5,26.9,16.4,29.8,21.5,35.3,39.0,High,High,High,High,High,High,High,High,High,High,0.0,22.025,30.375,25.112499999999997,19.4375,23.1375,23.025,27.075,25.474999999999998
False,High,IsMasterProtein,NP_006608.1,NES#10763#nestin [Homo sapiens],0.0,5.428,2,2,3,2,1,1621,177.3,4.36,26.0,5.34,1.0,2.0,0,43.6,23.5,10.9,19.7,30.7,15.3,40.0,22.2,38.1,40.1,High,High,High,High,High,High,High,High,High,High,0.0,30.575000000000003,24.0125,24.25,27.675,31.6875,27.075,25.7,27.075
False,High,IsMasterProtein,NP_006612.2,AHCYL1#10768#S-adenosylhomocysteine hydrolase-like protein 1 isoform a [Homo sapiens],0.009,1.972,2,1,2,1,1,530,58.9,6.89,0.0,1.94,1.0,1.0,0,47.5,39.8,24.6,42.7,39.0,33.5,53.0,38.2,55.6,60.5,High,High,High,High,High,High,High,High,High,High,0.0,33.6125,55.9125,52.337500000000006,35.75,54.387499999999996,31.9,59.8125,41.3
False,High,IsMasterProtein,NP_006752.1,YWHAE#7531#14-3-3 protein epsilon [Homo sapiens],0.0,28.984,35,8,21,6,1,255,29.2,4.74,105.0,30.26,8.0,8.0,0,220.8,152.6,66.6,138.1,152.7,105.7,191.8,158.1,189.8,281.7,High,High,High,High,High,High,High,High,High,High,0.0,203.25,140.4375,150.5625,134.7,217.72500000000002,127.175,161.4625,148.875
False,High,IsMasterProtein,NP_006784.1,"PRDX3#10935#thioredoxin-dependent peroxide reductase, mitochondrial isoform a precursor [Homo sapiens]",0.002,3.778,6,2,3,2,1,256,27.7,7.78,25.0,5.0,1.0,2.0,0,15.8,12.4,8.3,17.1,42.1,11.5,48.7,12.1,48.6,72.3,High,High,High,High,High,High,High,High,High,High,0.0,13.45,18.4875,20.375,33.275,17.375,35.175,19.4375,35.9625
False,High,IsMasterProtein,NP_006817.1,YWHAQ#10971#14-3-3 protein theta [Homo sapiens],0.0,22.415,23,5,14,2,1,245,27.7,4.78,125.0,24.38,5.0,5.0,0,31.2,22.1,7.1,21.8,14.1,15.4,14.7,20.2,15.9,35.3,High,High,High,High,High,High,High,High,High,High,0.0,23.1375,15.4875,26.275,8.775,29.6875,9.5,25.950000000000003,8.15
False,High,IsMasterProtein,NP_006861.1,DSTN#11034#destrin isoform a [Homo sapiens],0.009,1.819,7,1,1,1,1,165,18.5,7.85,33.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_008881.2,SYN1#6853#synapsin-1 isoform Ia [Homo sapiens],0.0,20.867,14,8,14,8,1,705,74.1,9.83,109.0,22.29,7.0,7.0,0,193.1,113.5,60.7,128.1,99.7,67.2,138.8,173.3,145.0,117.6,High,High,High,High,High,High,High,High,High,High,0.0,170.27499999999998,134.7,137.91250000000002,98.86250000000001,140.4375,83.775,106.25,103.425
False,High,IsMasterProtein,NP_009027.1,CLTA#1211#clathrin light chain A isoform b [Homo sapiens],0.009,1.495,4,1,2,1,1,248,27.1,4.51,13.0,2.27,1.0,1.0,0,44.2,20.5,12.9,26.9,23.2,18.8,34.8,29.1,31.9,44.6,High,High,High,High,High,High,High,High,High,High,0.0,31.3125,28.599999999999998,32.8875,23.6125,26.525,20.0875,30.7625,22.525000000000002
False,Low,IsMasterProtein,NP_009028.1,CLTB#1212#clathrin light chain B isoform b [Homo sapiens],0.058,1.211,4,1,2,1,1,229,25.2,4.64,0.0,2.17,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,Medium,IsMasterProtein,NP_009034.2,"NDUFV1#4723#NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial isoform 1 precursor [Homo sapiens]",0.031,1.463,2,1,2,1,1,464,50.8,8.21,0.0,2.22,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_009035.3,RPL10A#4736#60S ribosomal protein L10a [Homo sapiens],0.003,5.182,11,2,4,2,1,217,24.8,9.94,0.0,5.48,2.0,2.0,0,18.4,14.3,7.9,13.1,21.5,12.9,25.3,8.4,25.3,34.1,High,High,High,High,High,High,High,High,High,High,0.0,15.4875,17.5625,15.4875,15.4875,19.6875,17.3,22.525000000000002,17.05
False,High,IsMasterProtein,NP_009057.1,VCP#7415#transitional endoplasmic reticulum ATPase isoform 1 [Homo sapiens],0.0,12.111,7,4,8,4,1,806,89.3,5.26,109.0,11.85,4.0,4.0,0,13.5,11.8,13.1,15.1,35.9,7.5,37.1,11.2,29.3,36.0,High,High,High,High,High,High,High,High,High,High,0.0,11.075,30.375,18.225,25.3,17.05,30.375,14.1875,20.5625
False,High,IsMasterProtein,NP_036205.1,CCT5#22948#T-complex protein 1 subunit epsilon isoform a [Homo sapiens],0.008,3.308,1,1,2,1,1,541,59.6,5.66,0.0,1.79,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_036226.2,"PRDX5#25824#peroxiredoxin-5, mitochondrial isoform L precursor [Homo sapiens]",0.003,4.655,16,2,4,2,1,214,22.1,8.7,23.0,4.9,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_036269.1,"DDAH1#23576#N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 isoform 1 [Homo sapiens]",0.0,10.58,10,3,5,3,1,285,31.1,5.81,65.0,5.59,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_036525.1,PFAS#5198#phosphoribosylformylglycinamidine synthase [Homo sapiens],0.009,1.523,1,1,2,1,1,1338,144.6,5.76,24.0,3.35,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_036555.1,RPL13A#23521#60S ribosomal protein L13a isoform 1 [Homo sapiens],0.0,6.615,11,2,3,2,1,203,23.6,10.93,42.0,3.44,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_036611.2,YWHAG#7532#14-3-3 protein gamma [Homo sapiens],0.0,22.663,26,7,16,3,1,247,28.3,4.89,79.0,23.33,7.0,7.0,0,187.2,95.5,47.1,103.7,122.5,58.4,150.0,124.4,133.0,143.2,High,High,High,High,High,High,High,High,High,High,0.0,155.35000000000002,102.0,118.275,107.5,116.7875,104.3125,90.1875,94.67500000000001
False,High,IsMasterProtein,NP_037403.1,PCSK1N#27344#proSAAS preproprotein [Homo sapiens],0.002,4.07,5,1,2,1,1,260,27.4,6.62,36.0,2.69,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,Not Found,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_038470.1,"STOML2#30968#stomatin-like protein 2, mitochondrial isoform a [Homo sapiens]",0.007,2.901,4,1,2,1,1,356,38.5,7.39,36.0,2.88,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_055047.2,VAMP2#6844#vesicle-associated membrane protein 2 isoform 1 [Homo sapiens],0.0,9.932,45,3,5,3,1,116,12.7,8.13,42.0,5.14,3.0,2.0,0,59.6,25.8,15.6,31.8,41.1,17.5,45.6,33.8,41.3,46.6,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],45.349999999999994,35.75,38.462500000000006,31.9,34.474999999999994,34.275000000000006,28.775,30.112499999999997
False,High,IsMasterProtein,NP_055070.1,CNPY2#10330#protein canopy homolog 2 isoform 1 precursor [Homo sapiens],0.007,3.117,9,1,2,1,1,182,20.6,4.92,43.0,2.82,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_055439.1,S100A6#6277#protein S100-A6 [Homo sapiens],0.007,2.77,9,1,2,1,1,90,10.2,5.48,41.0,3.06,1.0,1.0,0,27.9,17.8,10.5,22.6,54.8,14.2,64.3,30.3,53.5,96.8,High,High,High,High,High,High,High,High,High,High,0.0,21.2125,22.7625,27.4125,44.85,23.8375,45.349999999999994,24.525,40.5875
False,High,IsMasterProtein,NP_055814.1,RAB21#23011#ras-related protein Rab-21 [Homo sapiens],0.003,4.588,7,1,1,1,1,225,24.3,7.94,91.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,Not Found,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_057065.2,CAMK2A#815#calcium/calmodulin-dependent protein kinase type II subunit alpha isoform 1 [Homo sapiens],0.0,17.919,13,6,12,5,1,489,55.3,7.44,111.0,18.54,6.0,6.0,0,146.8,119.8,78.2,112.5,102.9,89.3,131.8,119.5,157.0,139.8,High,High,High,High,High,High,High,High,High,High,0.0,113.55000000000001,161.4625,123.5375,92.2,153.825,86.975,140.4375,116.7875
False,High,IsMasterProtein,NP_057395.1,"ATP5IF1#93974#ATPase inhibitor, mitochondrial isoform 1 precursor [Homo sapiens]",0.008,2.065,7,1,2,1,1,106,12.2,9.35,0.0,2.52,1.0,1.0,0,24.0,13.1,3.4,18.7,15.8,7.5,22.4,26.8,9.3,16.0,High,High,High,High,High,High,High,High,High,High,0.0,19.2875,11.225,22.275,13.45,18.049999999999997,11.5125,14.1875,3.05
False,High,IsMasterProtein,NP_059118.2,CALML5#51806#calmodulin-like protein 5 [Homo sapiens],0.009,1.645,9,1,1,1,1,146,15.9,4.44,20.0,0.0,1.0,0.0,0,39.8,21.3,9.0,19.5,28.0,16.2,38.0,19.1,40.0,41.8,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],28.599999999999998,19.4375,24.0125,26.275,27.9125,24.25,26.9,29.287499999999998
False,High,IsMasterProtein,NP_060140.2,OTUB1#55611#ubiquitin thioesterase OTUB1 [Homo sapiens],0.006,2.368,6,1,2,1,1,271,31.3,4.94,14.0,1.97,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,Medium,IsMasterProtein,NP_060587.8,WDR11#55717#WD repeat-containing protein 11 [Homo sapiens],0.042,1.37,1,1,1,1,1,1224,136.6,6.92,0.0,0.0,1.0,0.0,0,73.7,50.9,22.1,89.3,61.9,32.1,66.2,95.4,46.9,77.3,High,High,High,High,High,High,High,High,High,High,0.0,59.025,48.5125,106.25,45.825,68.0,50.175,56.987500000000004,35.175
False,High,IsMasterProtein,NP_060705.2,CNDP2#55748#cytosolic non-specific dipeptidase isoform 1 [Homo sapiens],0.007,2.862,2,1,2,1,1,475,52.8,5.97,17.0,2.37,1.0,1.0,0,50.1,32.0,14.0,37.7,27.8,24.1,40.5,35.3,41.4,68.9,High,High,High,High,High,High,High,High,High,High,0.0,37.8625,32.575,43.6625,28.1875,41.037499999999994,24.0125,40.0625,30.375
False,High,IsMasterProtein,NP_061485.1,RAC1#5879#ras-related C3 botulinum toxin substrate 1 isoform Rac1b [Homo sapiens],0.008,3.394,4,1,2,1,1,211,23.5,8.63,23.0,2.72,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_065392.1,APMAP#57136#adipocyte plasma membrane-associated protein [Homo sapiens],0.007,2.708,2,1,2,1,1,416,46.5,6.16,0.0,2.61,1.0,1.0,0,50.0,28.3,18.3,22.2,26.9,22.1,38.5,24.5,53.0,53.9,High,High,High,High,High,High,High,High,High,High,0.0,37.3375,41.3,26.9,26.9,37.050000000000004,23.025,36.275,39.725
False,High,IsMasterProtein,NP_065393.1,RTN4#57142#reticulon-4 isoform A [Homo sapiens],0.0,6.339,3,2,3,2,1,1192,129.9,4.5,27.0,3.44,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_065855.1,PACSIN1#29993#protein kinase C and casein kinase substrate in neurons protein 1 [Homo sapiens],0.002,3.951,4,2,3,2,1,444,50.9,5.24,27.0,2.64,2.0,1.0,0,120.3,63.0,33.6,67.4,79.2,39.5,95.9,79.7,95.5,98.5,High,High,High,High,High,High,High,High,High,High,0.0,95.8375,76.825,75.3625,62.287499999999994,85.0375,64.675,67.46249999999999,67.46249999999999
False,High,IsMasterProtein,NP_066268.1,GNAO1#2775#guanine nucleotide-binding protein G(o) subunit alpha isoform a [Homo sapiens],0.0,23.009,17,5,11,5,1,354,40.0,5.53,115.0,15.78,5.0,4.0,0,63.0,50.9,30.8,54.5,54.2,58.5,67.8,51.8,80.6,96.7,High,High,High,High,High,High,High,High,High,High,0.0,48.925,67.46249999999999,67.46249999999999,46.4125,68.0,43.6625,90.6875,55.9125
False,High,IsMasterProtein,NP_066554.2,NEFH#4744#neurofilament heavy polypeptide [Homo sapiens],0.0,8.416,3,3,8,1,1,1020,111.8,6.11,78.0,12.24,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_066932.1,TMSB4X#7114#thymosin beta-4 [Homo sapiens],0.002,4.198,41,2,3,2,1,44,5.1,5.06,22.0,2.26,2.0,1.0,0,93.9,49.6,11.6,68.1,45.0,30.3,54.2,81.2,62.7,76.7,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],73.28750000000001,25.3875,76.825,36.824999999999996,65.02499999999999,37.8625,51.6125,45.825
False,High,IsMasterProtein,NP_066972.1,COTL1#23406#coactosin-like protein [Homo sapiens],0.002,3.758,13,2,4,2,1,142,15.9,5.67,19.0,3.85,2.0,2.0,0,27.1,8.6,8.7,9.3,19.7,4.8,27.9,17.3,22.3,24.2,High,High,High,High,High,High,High,High,High,High,0.0,20.7625,19.0375,11.5125,18.225,13.524999999999999,15.987499999999999,11.5125,14.0
False,High,IsMasterProtein,NP_068733.1,CFL2#1073#cofilin-2 isoform 1 [Homo sapiens],0.0,10.288,14,2,5,1,1,166,18.7,7.88,89.0,6.35,2.0,1.0,0,38.6,20.8,9.6,24.2,27.3,19.1,30.3,27.6,33.5,42.7,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],27.675,20.95,29.9,19.95,27.075,23.8375,31.1875,23.387500000000003
False,High,IsMasterProtein,NP_072045.1,RPS18#6222#40S ribosomal protein S18 [Homo sapiens],0.008,2.014,7,1,2,1,1,152,17.7,10.99,0.0,2.67,1.0,1.0,0,62.4,26.3,14.3,35.7,30.9,29.1,43.1,40.1,44.2,73.4,High,High,High,High,High,High,High,High,High,High,0.0,47.975,33.0,40.5875,29.6875,35.75,27.175,49.775,33.4375
False,High,IsMasterProtein,NP_112420.1,HNRNPA1#3178#heterogeneous nuclear ribonucleoprotein A1 isoform b [Homo sapiens],0.0,11.79,9,3,5,3,1,372,38.7,9.13,107.0,6.08,3.0,2.0,0,68.2,37.3,25.0,42.2,243.1,28.1,310.3,50.1,227.1,312.0,High,High,High,High,High,High,High,High,High,High,0.0,55.2,56.987500000000004,49.775,194.35,49.4,187.725,45.825,170.27499999999998
False,High,IsMasterProtein,NP_112576.1,SH3BGRL3#83442#SH3 domain-binding glutamic acid-rich-like protein 3 [Homo sapiens],0.007,2.219,9,1,2,1,1,93,10.4,4.93,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,Not Found,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_112738.1,HNRNPD#3184#heterogeneous nuclear ribonucleoprotein D0 isoform a [Homo sapiens],0.002,4.202,4,1,2,1,1,355,38.4,7.81,50.0,3.67,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_114032.2,HNRNPU#3192#heterogeneous nuclear ribonucleoprotein U isoform a [Homo sapiens],0.003,5.187,2,2,4,2,1,825,90.5,6.0,23.0,6.54,2.0,2.0,0,102.4,51.3,35.3,68.6,168.9,26.3,204.8,74.1,168.0,218.0,High,High,High,High,High,High,High,High,High,High,0.0,80.325,81.1375,77.6875,140.4375,70.425,137.91250000000002,42.1875,125.15
False,High,IsMasterProtein,NP_116116.1,INA#9118#alpha-internexin [Homo sapiens],0.0,22.201,12,7,16,4,1,499,55.4,5.4,92.0,22.76,7.0,7.0,1,225.2,89.9,74.1,125.1,176.5,66.2,218.8,157.1,174.8,221.9,High,High,High,High,High,High,High,High,High,High,0.0,207.9125,148.875,134.7,150.5625,109.01249999999999,150.5625,104.3125,134.7
False,High,IsMasterProtein,NP_149124.3,"CNP#1267#2',3'-cyclic-nucleotide 3'-phosphodiesterase isoform 1 [Homo sapiens]",0.0,14.379,13,5,10,5,1,421,47.5,9.07,69.0,15.76,5.0,5.0,0,108.8,62.8,47.8,92.2,103.8,78.2,146.0,102.7,124.4,203.6,High,High,High,High,High,High,High,High,High,High,0.0,85.9,104.3125,111.5875,104.3125,84.69999999999999,88.67500000000001,123.5375,86.975
False,High,IsMasterProtein,NP_296374.1,RPL34#6164#60S ribosomal protein L34 [Homo sapiens],0.0,5.539,14,2,4,2,1,117,13.3,11.47,32.0,5.04,2.0,2.0,0,34.0,11.7,14.8,20.9,147.4,12.0,166.2,33.0,109.5,144.8,High,High,High,High,High,High,High,High,High,High,0.0,24.887500000000003,34.05,25.7,120.38749999999999,16.8125,125.15,20.375,78.65
False,High,IsMasterProtein,NP_443106.1,STX1B#112755#syntaxin-1B [Homo sapiens],0.006,2.574,3,1,2,1,1,288,33.2,5.38,21.0,2.71,1.0,1.0,0,39.5,23.0,13.6,30.5,23.5,21.7,30.3,26.4,31.8,42.4,High,High,High,High,High,High,High,High,High,High,0.0,28.1875,31.9,36.275,19.95,31.0625,20.375,35.5375,22.275
