Accession,Description,Abundance: F4: 127N  Sample  Pre-term_RDS,Abundance: F5: 127N  Sample  Pre-term_RDS,Abundance: F4: 127C  Sample  Pre-term_Healthy,Abundance: F5: 127C  Sample  Pre-term_Healthy,Abundance: F4: 128N  Sample  Term_RDS,Abundance: F5: 128N  Sample  Term_RDS,Abundance: F4: 128C  Sample  Term_Healthy,Abundance: F5: 128C  Sample  Term_Healthy,normalized Abundance: F4: 127C  Sample  Pre-term_Healthy,normalized Abundance: F4: 127N  Sample  Pre-term_RDS,normalized Abundance: F4: 128C  Sample  Term_Healthy,normalized Abundance: F4: 128N  Sample  Term_RDS,normalized Abundance: F5: 127C  Sample  Pre-term_Healthy,normalized Abundance: F5: 127N  Sample  Pre-term_RDS,normalized Abundance: F5: 128C  Sample  Term_Healthy,normalized Abundance: F5: 128N  Sample  Term_RDS
XP_005266431.1,plastin-2 isoform X1 [Homo sapiens],50.4,0.0,29.2,0.0,38.4,0.0,66.2,0.0,28.57288590604027,43.37851239669421,62.43182406209574,32.95303119482048,0.0,0.0,0.0,0.0
XP_005267043.1,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IA isoform X1 [Homo sapiens]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_005267462.1,nidogen-2 isoform X1 [Homo sapiens],52.7,0.0,41.0,0.0,57.5,0.0,42.8,0.0,40.11946308724833,45.35808736717828,40.363777490297544,49.343731606827546,0.0,0.0,0.0,0.0
XP_006718083.1,lysyl oxidase homolog 4 isoform X1 [Homo sapiens],0.0,24.8,0.0,28.1,0.0,26.7,0.0,33.6,0.0,0.0,0.0,0.0,28.1,18.448163265306125,30.333622291021676,21.460088202866594
XP_006719119.1,alpha-2-macroglobulin isoform X1 [Homo sapiens],248.2,278.8,108.8,89.5,191.6,154.1,334.6,306.8,106.46335570469799,213.6219598583235,315.55420439844767,164.4218952324897,89.5,207.39306122448983,276.9748606811146,123.85766262403529
XP_006719137.1,L-lactate dehydrogenase B chain isoform X1 [Homo sapiens],254.1,253.2,202.7,168.2,178.7,158.8,279.1,255.6,198.34671140939597,218.7,263.21332470892634,153.35173631547968,168.2,188.34979591836733,230.75219814241487,127.63528114663728
XP_006721784.1,CMRF35-like molecule 9 isoform X1 [Homo sapiens],29.8,0.0,30.3,0.0,30.9,0.0,24.8,0.0,29.649261744966445,25.64840613931523,23.388357050452786,26.516892289582106,0.0,0.0,0.0,0.0
XP_006723962.1,ICOS ligand isoform X1 [Homo sapiens],267.4,250.1,315.9,281.3,293.6,259.9,293.7,272.4,309.1155704697986,230.14710743801652,276.98227684346705,251.9533843437316,281.3,186.04377551020409,245.9190092879257,208.89426681367144
XP_011508160.1,pappalysin-2 isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_011510737.1,ceruloplasmin isoform X1 [Homo sapiens],935.9,1276.1,438.2,544.8,582.7,752.5,534.6,726.7,428.78899328859063,805.5148760330578,504.1699870633895,500.0450853443202,544.8,949.2621428571429,656.0548606811146,604.8208379272327
XP_011516977.1,lipocalin-1 isoform X1 [Homo sapiens],1601.9,1858.7,1501.2,1733.9,2296.8,2589.9,1880.5,2146.3,1468.9594630872484,1378.73093270366,1773.4598965071154,1971.0031783402003,1733.9,1382.6452040816328,1937.6504024767805,2081.62855567806
XP_011519930.1,neogenin isoform X3 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_011520397.1,CD276 antigen isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_011522164.2,asialoglycoprotein receptor 2 isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_011522750.1,AP-2 complex subunit beta isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_011524280.1,laminin subunit alpha-3 isoform X1 [Homo sapiens],136.2,260.8,16.8,35.3,60.0,106.9,3.3,11.4,16.439194630872485,117.22526564344746,3.1121604139715395,51.489111241907004,35.3,194.00326530612247,10.291764705882354,85.92072767364941
XP_011524671.1,kallikrein-11 isoform X1 [Homo sapiens],6471.5,6212.3,7517.7,6576.5,2620.3,2532.7,5909.3,5773.1,7356.246040268456,5569.921487603306,5572.936222509704,2248.615303119482,6576.5,4621.190510204082,5211.876037151704,2035.6541345093717
XP_011525662.1,WD repeat-containing protein 87 isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_011525796.1,dermokine isoform X1 [Homo sapiens],44.3,205.4,34.0,124.4,39.2,148.7,55.6,158.5,33.26979865771812,38.12833530106257,52.43518758085383,33.63955267804591,124.4,152.79244897959185,143.09164086687306,119.51742006615216
XP_011525842.1,napsin-A isoform X1 [Homo sapiens],177.7,109.9,141.4,97.3,181.9,94.9,189.6,164.0,138.3632214765101,152.94368358913812,178.80776196636484,156.09782224838142,97.3,81.75214285714287,148.05696594427246,76.2757442116869
XP_011527540.1,oxytocin-neurophysin 1 isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_011527602.1,NSFL1 cofactor p47 isoform X1 [Homo sapiens],0.0,21.9,0.0,22.9,0.0,25.2,0.0,44.0,0.0,0.0,0.0,0.0,22.9,16.29091836734694,39.72260061919505,20.25446527012128
XP_011527755.1,chondrolectin isoform X2 [Homo sapiens],0.0,85.4,0.0,68.3,0.0,79.6,0.0,58.7,0.0,0.0,0.0,0.0,68.3,63.52714285714286,52.993560371517034,63.978390297684676
XP_011529261.1,moesin isoform X1 [Homo sapiens],36.3,31.1,41.5,32.7,30.8,24.8,46.4,39.9,40.60872483221477,31.24285714285714,43.7588615782665,26.43107710417893,32.7,23.134591836734696,36.02117647058824,19.932965821389196
XP_011530007.1,dentin matrix acidic phosphoprotein 1 isoform X1 [Homo sapiens],40.0,47.8,66.4,56.5,48.0,48.7,52.2,28.7,64.97395973154363,34.42739079102716,49.228719275549814,41.1912889935256,56.5,35.55734693877551,25.90996904024768,39.14255788313121
XP_011530326.1,endomucin isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_011531155.1,latent-transforming growth factor beta-binding protein 1 isoform X1 [Homo sapiens],2642.7,2894.0,1693.4,1960.7,2504.0,2873.9,939.5,1132.0,1657.0316778523493,2274.5316410861865,886.0226390685641,2148.8122424955855,1960.7,2152.7816326530615,1021.9541795665635,2309.8931642778393
XP_011533736.1,collagen alpha-1(XII) chain isoform X1 [Homo sapiens],2377.5,2444.9,2857.1,2904.9,2196.7,2268.8,2868.1,2856.9,2795.739463087248,2046.2780401416765,2704.844631306598,1885.1021777516185,2904.9,1818.706224489796,2579.1704024767805,1823.5448732083796
XP_011535336.1,Fanconi anemia group M protein isoform X1 [Homo sapiens],1315.3,1010.8,1807.4,1309.7,1716.2,1253.9,1287.0,985.7,1768.583355704698,1132.0586776859504,1213.7425614489005,1472.7602118893467,1309.7,751.9114285714286,889.8765325077401,1007.8203969128998
XP_011536228.1,contactin-1 isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_011539620.1,basement membrane-specific heparan sulfate proteoglycan core protein isoform X1 [Homo sapiens],24781.8,30689.6,15606.2,18665.1,22463.7,28160.5,19425.4,22647.4,15271.033288590606,21329.317827626917,18319.685122897805,19277.265803413775,18665.1,22829.30448979592,20445.76421052632,22633.963065049615
XP_011543165.1,autophagy-related protein 2 homolog A isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_011544500.1,immunoglobulin heavy variable 4-38-2-like [Homo sapiens],517.7,600.8,185.6,198.8,301.7,340.1,301.2,331.4,181.61395973154362,445.576505312869,284.05536869340233,258.90441436138906,198.8,446.92163265306124,299.1834055727554,273.3549062844543
XP_016855808.1,NAD(P)H-hydrate epimerase isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_016855823.1,collagen alpha-1(XI) chain isoform X1 [Homo sapiens],118.8,135.8,157.1,197.5,115.9,158.6,162.4,205.6,153.7260402684564,102.24935064935065,153.15601552393275,99.4597998822837,197.5,101.01857142857145,185.61287925696595,127.47453142227123
XP_016861283.1,serine palmitoyltransferase small subunit B isoform X1 [Homo sapiens],120.8,119.3,226.2,195.9,182.1,179.8,906.8,689.0,221.34201342281878,103.970720188902,855.1839586028461,156.26945261918775,195.9,88.7445918367347,622.0198142414861,144.51400220507168
XP_016862450.1,receptor-type tyrosine-protein phosphatase gamma isoform X1 [Homo sapiens],465.2,436.8,422.8,395.2,486.2,439.3,371.4,353.1,413.7197315436242,400.3905548996458,350.25950840879693,417.23343143025306,395.2,324.9257142857143,318.7738699690403,353.0867695700111
XP_016862606.1,tetranectin isoform X2 [Homo sapiens],21.6,22.9,38.2,32.3,30.0,25.4,41.1,34.1,37.37959731543625,18.590791027154665,38.760543337645544,25.744555620953502,32.3,17.034795918367347,30.785015479876165,20.41521499448732
XP_016863334.1,pro-epidermal growth factor isoform X1 [Homo sapiens],923.3,1189.5,1190.9,1600.8,888.1,1103.3,1416.0,1645.7,1165.323624161074,794.6702479338843,1335.399741267788,762.1246615656269,1600.8,884.8423469387756,1485.7155417956658,886.7758544652702
XP_016868261.1,"maltase-glucoamylase, intestinal isoform X1 [Homo sapiens]",1489.4,1561.8,2148.8,2384.4,2337.6,2520.4,1616.8,1797.7,2102.6512751677856,1281.9038961038962,1524.7699870633896,2006.0157739846968,2384.4,1161.7879591836736,1622.9390712074305,2025.7680264608603
XP_016868902.1,lymphocyte antigen 6H isoform X1 [Homo sapiens],1096.0,843.1,924.3,674.0,915.3,643.5,1448.8,1113.0,904.4492617449664,943.310507674144,1366.3327296248385,785.4663919952914,674.0,627.1631632653061,1004.801238390093,517.2122381477399
XP_016869298.1,collagen alpha-1(XIV) chain isoform X1 [Homo sapiens],53.6,0.0,59.3,0.0,49.9,0.0,29.4,0.0,58.02644295302014,46.132703659976386,27.726520051746444,42.82177751618599,0.0,0.0,0.0,0.0
XP_016869749.1,ciliary neurotrophic factor receptor subunit alpha isoform X1 [Homo sapiens],127.9,0.0,121.9,0.0,138.1,0.0,123.3,0.0,119.2820134228188,110.08158205430934,116.28163001293662,118.51077104178928,0.0,0.0,0.0,0.0
XP_016870167.1,tenascin isoform X1 [Homo sapiens],349.8,274.0,293.7,243.0,320.5,248.9,387.3,241.2,287.3923489932886,301.0675324675325,365.2544631306598,275.0376692171866,243.0,203.82244897959185,217.75207430340558,200.05303197353916
XP_016872946.1,cell adhesion molecule 1 isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_016874317.1,collagen alpha-1(II) chain isoform X1 [Homo sapiens],357.9,537.5,425.9,645.2,477.1,725.5,541.7,854.0,416.7531543624161,308.03907910271545,510.86584734799493,409.4242495585639,645.2,399.8341836734694,770.9795665634675,583.119625137817
XP_016875721.1,CD27 antigen isoform X1 [Homo sapiens],331.4,321.8,419.9,316.0,226.8,235.4,336.3,333.3,410.8820134228188,285.23093270365996,317.1574385510997,194.62884049440848,316.0,239.37979591836736,300.8986996904025,189.20242557883134
XP_016875895.1,ephrin-B2 isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_016879023.1,chromosome transmission fidelity protein 18 homolog isoform X4 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_016881964.1,adhesion G protein-coupled receptor L1 isoform X1 [Homo sapiens],195.0,116.3,178.4,85.0,217.4,116.7,153.5,81.6,174.56859060402687,167.83353010625737,144.76261319534285,186.5622130665097,85.0,86.51295918367347,73.66736842105263,93.79746416758546
XP_016882687.1,ubiquitin-60S ribosomal protein L40 isoform X1 [Homo sapiens],10164.3,8380.4,7578.7,6477.3,13893.4,11319.0,5484.3,4810.9,7415.935973154363,8748.258205430931,5172.127684346702,11922.646968805178,6477.3,6233.9914285714285,4343.214984520124,9097.630650496141
XP_016884289.1,arylsulfatase A isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_024304475.1,proteoglycan 4 isoform X1 [Homo sapiens],583.7,482.8,410.0,365.7,655.6,557.3,490.7,434.4,401.19463087248323,502.3817001180638,462.76882276843475,562.6043555032372,365.7,359.14408163265307,392.1704024767802,447.9291069459758
XP_024306539.1,alpha-N-acetylglucosaminidase isoform X1 [Homo sapiens],587.3,486.9,591.1,532.3,608.0,469.4,798.9,529.6,578.4052348993289,505.48016528925615,753.42574385511,521.7563272513244,532.3,362.19397959183675,478.115665634675,377.2796030871003
XP_024306545.1,protein disulfide-isomerase isoform X1 [Homo sapiens],63.7,91.2,45.3,56.7,63.5,88.2,45.8,64.9,44.32711409395973,54.82561983471075,43.19301423027167,54.49264273101824,56.7,67.84163265306123,58.5908359133127,70.89062844542448
XP_024308523.1,EGF-containing fibulin-like extracellular matrix protein 1 isoform X2 [Homo sapiens],4127.8,4479.6,3081.2,3525.0,3845.9,4074.4,3725.5,4128.7,3015.026577181208,3552.734592680047,3513.4404915912037,3300.366215420836,3525.0,3332.2738775510206,3727.334117647059,3274.793384785006
XP_024309818.1,ecto-ADP-ribosyltransferase 3 isoform X1 [Homo sapiens],0.0,21.6,0.0,16.5,0.0,31.7,0.0,34.0,0.0,0.0,0.0,0.0,16.5,16.067755102040817,30.694736842105264,25.478831312017643
XP_024310139.1,transmembrane protein 161B isoform X1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
