Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Intensity: F1: 126  Sample  DGN,Intensity: F1: 127N  Sample  DGD,Intensity: F1: 127C  Sample  CA4N,Intensity: F1: 128N  Sample  CA4D,Intensity: F1: 128C  Sample  CA3N,Intensity: F1: 129N  Sample  CA3D,Intensity: F1: 129C  Sample  CA2N,Intensity: F1: 130N  Sample  CA2D,Intensity: F1: 130C  Sample  CA1N,Intensity: F1: 131  Sample  CA1D,Found in Sample: [S1] F1: 126  Sample  DGN,Found in Sample: [S2] F1: 127N  Sample  DGD,Found in Sample: [S3] F1: 127C  Sample  CA4N,Found in Sample: [S4] F1: 128N  Sample  CA4D,Found in Sample: [S5] F1: 128C  Sample  CA3N,Found in Sample: [S6] F1: 129N  Sample  CA3D,Found in Sample: [S7] F1: 129C  Sample  CA2N,Found in Sample: [S8] F1: 130N  Sample  CA2D,Found in Sample: [S9] F1: 130C  Sample  CA1N,Found in Sample: [S10] F1: 131  Sample  CA1D,Modifications,normalized Intensity: F1: 129N  Sample  CA3D,normalized Intensity: F1: 130C  Sample  CA1N,normalized Intensity: F1: 126  Sample  DGN,normalized Intensity: F1: 127C  Sample  CA4N,normalized Intensity: F1: 127N  Sample  DGD,normalized Intensity: F1: 128C  Sample  CA3N,normalized Intensity: F1: 128N  Sample  CA4D,normalized Intensity: F1: 129C  Sample  CA2N
False,High,IsMasterProtein,NP_005373.2,NEFM#4741#neurofilament medium polypeptide isoform 1 [Homo sapiens],0.0,14.442,6,6,13,3,1,916,102.4,4.91,60.0,15.97,6.0,5.0,0,112.5,55.7,34.0,76.9,93.1,43.5,110.9,85.1,97.2,131.6,High,High,High,High,High,High,High,High,High,High,0.0,31.883522727272727,31.544150943396225,36.28125,34.0,33.18845265588915,35.323235294117644,42.851403887688996,34.14343675417661
False,High,IsMasterProtein,NP_005498.1,CFL1#1072#cofilin-1 [Homo sapiens],0.0,21.934,31,4,9,3,1,166,18.5,8.09,145.0,14.81,4.0,3.0,1,111.4,79.4,47.7,72.4,134.3,74.6,161.4,80.2,146.9,192.9,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],54.678409090909085,47.67320754716981,35.926500000000004,47.7,47.309930715935344,50.955000000000005,40.34384449244061,49.69116945107399
False,High,IsMasterProtein,NP_005521.1,"IDH3A#3419#isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial precursor [Homo sapiens]",0.008,2.142,3,1,2,1,1,366,39.6,6.92,34.0,2.87,1.0,1.0,0,51.9,20.7,12.0,27.6,26.9,19.1,38.9,28.0,38.7,37.8,High,High,High,High,High,High,High,High,High,High,0.0,13.999431818181819,12.559245283018868,16.73775,12.0,12.333949191685912,10.206176470588234,15.379697624190067,11.9763723150358
False,High,IsMasterProtein,NP_005545.1,"KRT6A#3853#keratin, type II cytoskeletal 6A [Homo sapiens]",0.0,32.891,18,11,23,5,1,564,60.0,8.0,54.0,26.57,11.0,11.0,0,165.7,85.1,49.6,137.9,97.9,62.1,124.1,157.7,123.7,137.7,High,High,High,High,High,High,High,High,High,High,0.0,45.51647727272727,40.14415094339623,53.43825,49.6,50.70623556581986,37.144411764705886,76.84276457883371,38.207398568019094
False,High,IsMasterProtein,NP_005548.2,"KRT16#3868#keratin, type I cytoskeletal 16 [Homo sapiens]",0.0,25.116,14,7,16,4,1,473,51.2,5.05,152.0,23.35,6.0,6.0,0,152.5,64.8,33.0,69.9,69.9,40.5,92.8,75.1,94.6,93.1,High,High,High,High,High,High,High,High,High,High,0.0,29.68465909090909,30.700377358490563,49.18125,33.0,38.610623556581984,26.52088235294118,38.950755939524846,28.5708830548926
False,High,IsMasterProtein,NP_005600.1,"PYGM#5837#glycogen phosphorylase, muscle form isoform 1 [Homo sapiens]",0.0,5.885,4,3,5,2,1,842,97.0,7.03,0.0,7.03,2.0,3.0,1,97.6,53.6,28.5,72.8,78.8,53.5,109.1,77.9,98.4,167.0,High,High,High,High,High,High,High,High,High,High,0.0,39.21306818181818,31.93358490566038,31.476,28.5,31.937182448036953,29.897647058823527,40.56673866090713,33.58926014319809
False,High,IsMasterProtein,NP_005608.1,RPS14#6208#40S ribosomal protein S14 [Homo sapiens],0.0,5.543,23,2,4,2,1,151,16.3,10.05,60.0,6.28,2.0,2.0,0,44.4,24.1,12.4,17.2,31.4,16.5,36.2,22.5,42.4,45.9,High,High,High,High,High,High,High,High,High,High,0.0,12.09375,13.759999999999998,14.318999999999999,12.4,14.359815242494228,11.913529411764705,9.584449244060476,11.14510739856802
False,High,IsMasterProtein,NP_005611.1,S100A11#6282#protein S100-A11 [Homo sapiens],0.007,2.963,17,2,3,2,1,105,11.7,7.12,28.0,2.54,2.0,1.0,0,40.1,13.7,14.4,25.7,54.6,14.0,60.5,25.3,43.4,54.4,High,High,High,High,High,High,High,High,High,High,0.0,10.261363636363637,14.084528301886792,12.932250000000002,14.4,8.163048498845265,20.715882352941176,14.320950323974083,18.626491646778042
False,High,IsMasterProtein,NP_005800.3,PRDX2#7001#peroxiredoxin-2 [Homo sapiens],0.0,14.317,22,5,10,4,1,198,21.9,5.97,80.0,14.09,5.0,5.0,0,235.5,139.0,81.0,161.1,187.4,102.6,225.4,187.4,207.6,233.4,High,High,High,High,High,High,High,High,High,High,0.0,75.20113636363635,67.37207547169811,75.94875,81.0,82.82217090069284,71.10176470588235,89.77062634989201,69.39522673031027
False,High,IsMasterProtein,NP_005879.1,"SLC25A3#5250#phosphate carrier protein, mitochondrial isoform a precursor [Homo sapiens]",0.003,4.928,5,2,4,2,1,362,40.1,9.38,33.0,4.8,2.0,2.0,0,96.3,83.9,34.2,67.9,56.1,52.9,81.4,68.3,79.7,97.8,High,High,High,High,High,High,High,High,High,High,0.0,38.773295454545455,25.864905660377357,31.05675,34.2,49.991224018475755,21.285,37.83628509719223,25.06109785202864
False,High,IsMasterProtein,NP_005900.2,MAP1B#4131#microtubule-associated protein 1B isoform 1 [Homo sapiens],0.0,9.459,2,4,7,4,1,2468,270.5,4.81,25.0,7.31,4.0,3.0,0,63.6,28.6,18.4,38.2,41.6,31.5,59.1,39.9,51.4,69.5,High,High,High,High,High,High,High,High,High,High,0.0,23.08806818181818,16.68075471698113,20.511000000000003,18.4,17.041108545034643,15.783529411764706,21.28639308855292,18.195465393794752
False,High,IsMasterProtein,NP_005909.2,"MDH2#4191#malate dehydrogenase, mitochondrial isoform 1 precursor [Homo sapiens]",0.0,22.94,20,6,13,6,1,338,35.5,8.68,126.0,19.0,6.0,5.0,0,260.3,167.5,87.8,168.3,288.4,125.2,364.1,207.2,321.5,384.9,High,High,High,High,High,High,High,High,High,High,0.0,91.76590909090909,104.33584905660376,83.94675000000001,87.8,99.80369515011547,109.42235294117646,93.78272138228944,112.09761336515514
False,High,IsMasterProtein,NP_005945.1,MT3#4504#metallothionein-3 [Homo sapiens],0.002,3.74,16,1,2,1,1,68,6.9,4.84,48.0,3.17,1.0,1.0,0,35.1,25.3,6.3,18.8,12.6,11.4,16.9,24.2,15.7,24.6,High,High,High,High,High,High,High,High,High,High,0.0,8.355681818181818,5.095094339622641,11.31975,6.3,15.074826789838339,4.780588235294117,10.476025917926567,5.203102625298329
False,High,IsMasterProtein,NP_005959.2,HNRNPM#4670#heterogeneous nuclear ribonucleoprotein M isoform a [Homo sapiens],0.003,4.817,2,1,1,1,1,730,77.5,8.7,74.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_005989.3,CCT3#7203#T-complex protein 1 subunit gamma isoform a [Homo sapiens],0.009,1.772,2,1,1,1,1,545,60.5,6.49,0.0,0.0,1.0,0.0,0,39.1,22.9,11.3,27.3,41.4,17.2,62.9,32.2,52.0,59.0,High,High,High,High,High,High,High,High,High,High,0.0,12.60681818181818,16.875471698113206,12.60975,11.3,13.644803695150115,15.707647058823529,15.212526997840175,19.365393794749405
False,High,IsMasterProtein,NP_005991.1,TUBA4A#7277#tubulin alpha-4A chain isoform 1 [Homo sapiens],0.0,32.196,18,8,24,2,1,448,49.9,5.06,180.0,37.9,8.0,8.0,0,35.7,26.0,12.3,19.2,17.3,15.5,27.3,20.3,34.6,28.2,High,High,High,High,High,High,High,High,High,High,0.0,11.360795454545453,11.228679245283018,11.513250000000001,12.3,15.491916859122403,6.563823529411764,10.69892008639309,8.405011933174224
False,High,IsMasterProtein,NP_005994.2,"UQCRFS1#7386#cytochrome b-c1 complex subunit Rieske, mitochondrial [Homo sapiens]",0.006,2.55,3,1,2,1,1,274,29.6,8.32,26.0,2.61,1.0,1.0,0,42.7,23.5,15.0,21.6,30.3,22.7,37.2,24.0,37.9,39.7,High,High,High,High,High,High,High,High,High,High,0.0,16.63806818181818,12.299622641509433,13.770750000000001,15.0,14.002309468822173,11.496176470588235,12.036285097192227,11.452983293556088
False,Medium,IsMasterProtein,NP_005995.2,"UQCRH#7388#cytochrome b-c1 complex subunit 6, mitochondrial isoform 1 precursor [Homo sapiens]",0.045,1.279,8,1,1,1,1,91,10.7,4.44,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_006079.1,TUBB4B#10383#tubulin beta-4B chain [Homo sapiens],0.0,71.266,27,10,46,1,1,445,49.8,4.89,433.0,82.17,10.0,10.0,0,46.8,44.4,24.4,43.9,38.3,38.6,49.3,47.3,59.4,74.0,High,High,High,High,High,High,High,High,High,High,0.0,28.292045454545455,19.27698113207547,15.093,24.4,26.455427251732104,14.531470588235292,24.462634989200865,15.178281622911694
False,High,IsMasterProtein,NP_006112.3,"KRT1#3848#keratin, type II cytoskeletal 1 [Homo sapiens]",0.0,133.086,39,21,64,18,1,644,66.0,8.12,934.0,120.1,21.0,21.0,3,1815.6,833.9,439.6,791.0,938.9,549.2,1250.8,964.9,1142.0,1038.3,High,High,High,High,High,High,High,High,High,High,0.0,402.5386363636364,370.611320754717,585.531,439.6,496.873441108545,356.2297058823529,440.7732181425486,385.091169451074
False,High,IsMasterProtein,NP_006149.2,NEFL#4747#neurofilament light polypeptide [Homo sapiens],0.0,21.032,10,6,14,4,1,543,61.5,4.65,88.0,21.43,6.0,6.0,0,189.3,105.2,79.4,128.6,168.0,101.0,207.4,162.9,168.1,221.4,High,High,High,High,High,High,High,High,High,High,0.0,74.0284090909091,54.553207547169805,61.04925000000001,79.4,62.682678983833725,63.74117647058823,71.66047516198705,63.85346062052506
False,High,IsMasterProtein,NP_006169.2,NSF#4905#vesicle-fusing ATPase [Homo sapiens],0.0,11.973,6,5,10,5,1,744,82.5,6.95,51.0,11.21,5.0,5.0,0,161.3,87.0,51.2,87.0,96.9,54.9,136.3,111.6,127.3,136.8,High,High,High,High,High,High,High,High,High,High,0.0,40.23920454545454,41.312452830188676,52.01925000000001,51.2,51.83833718244804,36.765,48.47948164146869,41.96348448687351
False,High,IsMasterProtein,NP_006187.2,PCBP1#5093#poly(rC)-binding protein 1 [Homo sapiens],0.003,5.083,9,2,4,2,1,356,37.5,7.09,33.0,6.53,2.0,2.0,0,46.6,21.6,9.0,19.1,36.5,14.8,43.9,27.6,35.2,42.1,High,High,High,High,High,High,High,High,High,High,0.0,10.847727272727273,11.423396226415095,15.028500000000001,9.0,12.870207852193998,13.848529411764705,10.64319654427646,13.515751789976134
False,High,IsMasterProtein,NP_006364.2,VAT1#10493#synaptic vesicle membrane protein VAT-1 homolog [Homo sapiens],0.009,1.835,4,1,2,1,1,393,41.9,6.29,24.0,1.62,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_006417.2,DPYSL4#10570#dihydropyrimidinase-related protein 4 [Homo sapiens],0.007,2.866,3,1,2,1,1,572,61.8,7.09,17.0,2.33,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_006420.1,CCT7#10574#T-complex protein 1 subunit eta isoform a [Homo sapiens],0.009,1.498,2,1,1,1,1,543,59.3,7.65,37.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_006421.2,CCT4#10575#T-complex protein 1 subunit delta isoform a [Homo sapiens],0.008,3.504,2,1,2,1,1,539,57.9,7.83,51.0,2.92,1.0,1.0,0,6.8,3.7,4.1,11.9,30.4,3.8,27.2,15.3,21.2,18.3,High,High,High,High,High,High,High,High,High,High,0.0,2.7852272727272727,6.879999999999999,2.193,4.1,2.204618937644342,11.534117647058823,6.63110151187905,8.374224343675417
False,High,IsMasterProtein,NP_006467.4,"ATP5MG#10632#ATP synthase subunit g, mitochondrial [Homo sapiens]",0.007,3.069,13,1,2,1,1,103,11.4,9.64,22.0,2.74,1.0,1.0,0,30.5,17.3,13.1,20.5,26.9,16.4,29.8,21.5,35.3,39.0,High,High,High,High,High,High,High,High,High,High,0.0,12.020454545454545,11.455849056603773,9.83625,13.1,10.3080831408776,10.206176470588234,11.423326133909288,9.174701670644392
False,High,IsMasterProtein,NP_006608.1,NES#10763#nestin [Homo sapiens],0.0,5.428,2,2,3,2,1,1621,177.3,4.36,26.0,5.34,1.0,2.0,0,43.6,23.5,10.9,19.7,30.7,15.3,40.0,22.2,38.1,40.1,High,High,High,High,High,High,High,High,High,High,0.0,11.214204545454546,12.364528301886793,14.061000000000002,10.9,14.002309468822173,11.647941176470587,10.977537796976243,12.315035799522674
False,High,IsMasterProtein,NP_006612.2,AHCYL1#10768#S-adenosylhomocysteine hydrolase-like protein 1 isoform a [Homo sapiens],0.009,1.972,2,1,2,1,1,530,58.9,6.89,0.0,1.94,1.0,1.0,0,47.5,39.8,24.6,42.7,39.0,33.5,53.0,38.2,55.6,60.5,High,High,High,High,High,High,High,High,High,High,0.0,24.55397727272727,18.04377358490566,15.31875,24.6,23.714549653579677,14.797058823529412,23.7939524838013,16.317422434367543
False,High,IsMasterProtein,NP_006752.1,YWHAE#7531#14-3-3 protein epsilon [Homo sapiens],0.0,28.984,35,8,21,6,1,255,29.2,4.74,105.0,30.26,8.0,8.0,0,220.8,152.6,66.6,138.1,152.7,105.7,191.8,158.1,189.8,281.7,High,High,High,High,High,High,High,High,High,High,0.0,77.47329545454545,61.59547169811321,71.20800000000001,66.6,90.9256351039261,57.93617647058823,76.95421166306696,59.05059665871122
False,High,IsMasterProtein,NP_006784.1,"PRDX3#10935#thioredoxin-dependent peroxide reductase, mitochondrial isoform a precursor [Homo sapiens]",0.002,3.778,6,2,3,2,1,256,27.7,7.78,25.0,5.0,1.0,2.0,0,15.8,12.4,8.3,17.1,42.1,11.5,48.7,12.1,48.6,72.3,High,High,High,High,High,High,High,High,High,High,0.0,8.428977272727272,15.772075471698113,5.0955,8.3,7.388452655889147,15.973235294117647,9.528725701943847,14.993556085918856
False,High,IsMasterProtein,NP_006817.1,YWHAQ#10971#14-3-3 protein theta [Homo sapiens],0.0,22.415,23,5,14,2,1,245,27.7,4.78,125.0,24.38,5.0,5.0,0,31.2,22.1,7.1,21.8,14.1,15.4,14.7,20.2,15.9,35.3,High,High,High,High,High,High,High,High,High,High,0.0,11.2875,5.16,10.062,7.1,13.168129330254043,5.349705882352941,12.147732181425487,4.525775656324583
False,High,IsMasterProtein,NP_006861.1,DSTN#11034#destrin isoform a [Homo sapiens],0.009,1.819,7,1,1,1,1,165,18.5,7.85,33.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_008881.2,SYN1#6853#synapsin-1 isoform Ia [Homo sapiens],0.0,20.867,14,8,14,8,1,705,74.1,9.83,109.0,22.29,7.0,7.0,0,193.1,113.5,60.7,128.1,99.7,67.2,138.8,173.3,145.0,117.6,High,High,High,High,High,High,High,High,High,High,0.0,49.25454545454545,47.056603773584904,62.27475,60.7,67.62817551963049,37.82735294117647,71.38185745140389,42.73317422434368
False,High,IsMasterProtein,NP_009027.1,CLTA#1211#clathrin light chain A isoform b [Homo sapiens],0.009,1.495,4,1,2,1,1,248,27.1,4.51,13.0,2.27,1.0,1.0,0,44.2,20.5,12.9,26.9,23.2,18.8,34.8,29.1,31.9,44.6,High,High,High,High,High,High,High,High,High,High,0.0,13.779545454545454,10.352452830188678,14.254500000000002,12.9,12.214780600461895,8.80235294117647,14.989632829373651,10.714081145584725
False,Low,IsMasterProtein,NP_009028.1,CLTB#1212#clathrin light chain B isoform b [Homo sapiens],0.058,1.211,4,1,2,1,1,229,25.2,4.64,0.0,2.17,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,Medium,IsMasterProtein,NP_009034.2,"NDUFV1#4723#NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial isoform 1 precursor [Homo sapiens]",0.031,1.463,2,1,2,1,1,464,50.8,8.21,0.0,2.22,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_009035.3,RPL10A#4736#60S ribosomal protein L10a [Homo sapiens],0.003,5.182,11,2,4,2,1,217,24.8,9.94,0.0,5.48,2.0,2.0,0,18.4,14.3,7.9,13.1,21.5,12.9,25.3,8.4,25.3,34.1,High,High,High,High,High,High,High,High,High,High,0.0,9.455113636363636,8.210566037735848,5.933999999999999,7.9,8.520554272517321,8.15735294117647,7.299784017278618,7.789260143198091
False,High,IsMasterProtein,NP_009057.1,VCP#7415#transitional endoplasmic reticulum ATPase isoform 1 [Homo sapiens],0.0,12.111,7,4,8,4,1,806,89.3,5.26,109.0,11.85,4.0,4.0,0,13.5,11.8,13.1,15.1,35.9,7.5,37.1,11.2,29.3,36.0,High,High,High,High,High,High,High,High,High,High,0.0,5.497159090909091,9.508679245283018,4.35375,13.1,7.030946882217091,13.620882352941175,8.414254859611232,11.42219570405728
False,High,IsMasterProtein,NP_036205.1,CCT5#22948#T-complex protein 1 subunit epsilon isoform a [Homo sapiens],0.008,3.308,1,1,2,1,1,541,59.6,5.66,0.0,1.79,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_036226.2,"PRDX5#25824#peroxiredoxin-5, mitochondrial isoform L precursor [Homo sapiens]",0.003,4.655,16,2,4,2,1,214,22.1,8.7,23.0,4.9,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_036269.1,"DDAH1#23576#N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 isoform 1 [Homo sapiens]",0.0,10.58,10,3,5,3,1,285,31.1,5.81,65.0,5.59,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_036525.1,PFAS#5198#phosphoribosylformylglycinamidine synthase [Homo sapiens],0.009,1.523,1,1,2,1,1,1338,144.6,5.76,24.0,3.35,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_036555.1,RPL13A#23521#60S ribosomal protein L13a isoform 1 [Homo sapiens],0.0,6.615,11,2,3,2,1,203,23.6,10.93,42.0,3.44,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_036611.2,YWHAG#7532#14-3-3 protein gamma [Homo sapiens],0.0,22.663,26,7,16,3,1,247,28.3,4.89,79.0,23.33,7.0,7.0,0,187.2,95.5,47.1,103.7,122.5,58.4,150.0,124.4,133.0,143.2,High,High,High,High,High,High,High,High,High,High,0.0,42.804545454545455,43.16226415094339,60.372,47.1,56.903002309468825,46.47794117647059,57.78531317494601,46.18138424821002
False,High,IsMasterProtein,NP_037403.1,PCSK1N#27344#proSAAS preproprotein [Homo sapiens],0.002,4.07,5,1,2,1,1,260,27.4,6.62,36.0,2.69,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,Not Found,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_038470.1,"STOML2#30968#stomatin-like protein 2, mitochondrial isoform a [Homo sapiens]",0.007,2.901,4,1,2,1,1,356,38.5,7.39,36.0,2.88,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_055047.2,VAMP2#6844#vesicle-associated membrane protein 2 isoform 1 [Homo sapiens],0.0,9.932,45,3,5,3,1,116,12.7,8.13,42.0,5.14,3.0,2.0,0,59.6,25.8,15.6,31.8,41.1,17.5,45.6,33.8,41.3,46.6,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],12.826704545454545,13.403018867924526,19.221,15.6,15.372748267898384,15.593823529411765,17.720086393088554,14.039140811455848
False,High,IsMasterProtein,NP_055070.1,CNPY2#10330#protein canopy homolog 2 isoform 1 precursor [Homo sapiens],0.007,3.117,9,1,2,1,1,182,20.6,4.92,43.0,2.82,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_055439.1,S100A6#6277#protein S100-A6 [Homo sapiens],0.007,2.77,9,1,2,1,1,90,10.2,5.48,41.0,3.06,1.0,1.0,0,27.9,17.8,10.5,22.6,54.8,14.2,64.3,30.3,53.5,96.8,High,High,High,High,High,High,High,High,High,High,0.0,10.407954545454544,17.362264150943396,8.99775,10.5,10.606004618937645,20.79176470588235,12.593520518358533,19.796420047732695
False,High,IsMasterProtein,NP_055814.1,RAB21#23011#ras-related protein Rab-21 [Homo sapiens],0.003,4.588,7,1,1,1,1,225,24.3,7.94,91.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,Not Found,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_057065.2,CAMK2A#815#calcium/calmodulin-dependent protein kinase type II subunit alpha isoform 1 [Homo sapiens],0.0,17.919,13,6,12,5,1,489,55.3,7.44,111.0,18.54,6.0,6.0,0,146.8,119.8,78.2,112.5,102.9,89.3,131.8,119.5,157.0,139.8,High,High,High,High,High,High,High,High,High,High,0.0,65.45284090909091,50.950943396226414,47.343,78.2,71.38198614318706,39.04147058823529,62.68898488120951,40.578042959427215
False,High,IsMasterProtein,NP_057395.1,"ATP5IF1#93974#ATPase inhibitor, mitochondrial isoform 1 precursor [Homo sapiens]",0.008,2.065,7,1,2,1,1,106,12.2,9.35,0.0,2.52,1.0,1.0,0,24.0,13.1,3.4,18.7,15.8,7.5,22.4,26.8,9.3,16.0,High,High,High,High,High,High,High,High,High,High,0.0,5.497159090909091,3.0181132075471697,7.74,3.4,7.80554272517321,5.9947058823529416,10.420302375809936,6.896420047732697
False,High,IsMasterProtein,NP_059118.2,CALML5#51806#calmodulin-like protein 5 [Homo sapiens],0.009,1.645,9,1,1,1,1,146,15.9,4.44,20.0,0.0,1.0,0.0,0,39.8,21.3,9.0,19.5,28.0,16.2,38.0,19.1,40.0,41.8,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],11.873863636363636,12.981132075471697,12.8355,9.0,12.691454965357968,10.623529411764705,10.86609071274298,11.69928400954654
False,High,IsMasterProtein,NP_060140.2,OTUB1#55611#ubiquitin thioesterase OTUB1 [Homo sapiens],0.006,2.368,6,1,2,1,1,271,31.3,4.94,14.0,1.97,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,Medium,IsMasterProtein,NP_060587.8,WDR11#55717#WD repeat-containing protein 11 [Homo sapiens],0.042,1.37,1,1,1,1,1,1224,136.6,6.92,0.0,0.0,1.0,0.0,0,73.7,50.9,22.1,89.3,61.9,32.1,66.2,95.4,46.9,77.3,High,High,High,High,High,High,High,High,High,High,0.0,23.52784090909091,15.220377358490564,23.768250000000002,22.1,30.328406466512703,23.485588235294117,49.76112311015119,20.381384248210026
False,High,IsMasterProtein,NP_060705.2,CNDP2#55748#cytosolic non-specific dipeptidase isoform 1 [Homo sapiens],0.007,2.862,2,1,2,1,1,475,52.8,5.97,17.0,2.37,1.0,1.0,0,50.1,32.0,14.0,37.7,27.8,24.1,40.5,35.3,41.4,68.9,High,High,High,High,High,High,High,High,High,High,0.0,17.664204545454545,13.435471698113206,16.15725,14.0,19.066974595842957,10.547647058823529,21.007775377969764,12.468973747016706
False,High,IsMasterProtein,NP_061485.1,RAC1#5879#ras-related C3 botulinum toxin substrate 1 isoform Rac1b [Homo sapiens],0.008,3.394,4,1,2,1,1,211,23.5,8.63,23.0,2.72,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_065392.1,APMAP#57136#adipocyte plasma membrane-associated protein [Homo sapiens],0.007,2.708,2,1,2,1,1,416,46.5,6.16,0.0,2.61,1.0,1.0,0,50.0,28.3,18.3,22.2,26.9,22.1,38.5,24.5,53.0,53.9,High,High,High,High,High,High,High,High,High,High,0.0,16.198295454545455,17.2,16.125,18.3,16.862355658198616,10.206176470588234,12.37062634989201,11.853221957040573
