,Checked,Protein FDR Confidence: Combined,Master,Unique Sequence ID,Protein Group IDs,Accession,Description,Exp. q-value: Combined,Sum PEP Score,# Decoy Protein: Combined,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,Coverage [%] (by Search Engine): Mascot,Coverage [%] (by Search Engine): Sequest HT,# PSMs (by Search Engine): Mascot,# PSMs (by Search Engine): Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (by Bio. Rep.): Cntrol 1,Abundances (by Bio. Rep.): Cntrol 2,Abundances (by Bio. Rep.): Cntrol 3,Abundances (by Bio. Rep.): Sample- A1,Abundances (by Bio. Rep.): Sample- A2,Abundances (by Bio. Rep.): Sample- A3,Abundances (by Bio. Rep.): Sample- B1,Abundances (by Bio. Rep.): Sample- B2,Abundances (by Bio. Rep.): Sample- B3,Abundances (by Bio. Rep.): Sample- C1,Abundances (by Bio. Rep.): Sample- C2,Abundances (by Bio. Rep.): Sample- C3,normalized Abundances (by Bio. Rep.): Cntrol 1,normalized Abundances (by Bio. Rep.): Cntrol 2,normalized Abundances (by Bio. Rep.): Cntrol 3,normalized Abundances (by Bio. Rep.): Sample- A1,normalized Abundances (by Bio. Rep.): Sample- A2,normalized Abundances (by Bio. Rep.): Sample- A3,normalized Abundances (by Bio. Rep.): Sample- B1,normalized Abundances (by Bio. Rep.): Sample- B2,normalized Abundances (by Bio. Rep.): Sample- B3,normalized Abundances (by Bio. Rep.): Sample- C1,normalized Abundances (by Bio. Rep.): Sample- C2,normalized Abundances (by Bio. Rep.): Sample- C3,average_normalized(by Bio. Rep.): Sample- A,P VALUE of(by Bio. Rep.): Sample- A,significant(by Bio. Rep.): Sample- A,Expression (by Bio. Rep.): Sample- A,Adjusted P Value(by Bio. Rep.): Sample- A,average_normalized_of_CONTROL,average_normalized(by Bio. Rep.): Sample- B,P VALUE of(by Bio. Rep.): Sample- B,significant(by Bio. Rep.): Sample- B,Expression (by Bio. Rep.): Sample- B,Adjusted P Value(by Bio. Rep.): Sample- B,average_normalized(by Bio. Rep.): Sample- C,P VALUE of(by Bio. Rep.): Sample- C,significant(by Bio. Rep.): Sample- C,Expression (by Bio. Rep.): Sample- C,Adjusted P Value(by Bio. Rep.): Sample- C,FOLDCHANGE of (by Bio. Rep.): Sample- A,FOLDCHANGE of (by Bio. Rep.): Sample- B,FOLDCHANGE of (by Bio. Rep.): Sample- C,LOG2 foldchange of(by Bio. Rep.): Sample- A,LOG2 foldchange of(by Bio. Rep.): Sample- B,LOG2 foldchange of(by Bio. Rep.): Sample- C
128,False,High,Master Protein,8956218171446358016,4305,NP_001171725.1,ESYT1#23344#extended synaptotagmin-1 isoform 1 [Homo sapiens],0,250.916,0,44,31,296,0,31,1,1114,123.9,5.78,1935,524.57,41,37,148,148,29,26,0,3155.5,4189.1,4631.5,2986.3,3905.6,4432.2,3152.2,4075.6,4720.0,3283.9,4249.3,4860.4,2981.3743111259882,3705.9875808726415,4273.845608238275,2919.8745623693294,3577.6436717663423,4174.548961424332,3087.776101829359,3791.506832868392,4363.714205502527,3283.9,3942.2869526939785,4566.863389407358,3557.355731853335,0.7068188704740148,0,Downregulated,0.1506918643246737,3722.443514841543,3747.6657134000925,0.9542768458367614,0,Downregulated,0.02032561357978602,3931.016780700446,0.6437589020321199,0,Downregulated,0.19127675239471895,0.9556506949454044,1.0067757102177608,1.0560312775807912,-0.06544470759958466,0.009742315124538117,0.07865256513429195
129,False,High,Master Protein,-7224600777690592256,438,NP_006421.2,CCT4#10575#T-complex protein 1 subunit delta isoform a [Homo sapiens],0,250.018,0,63,28,393,2,27,1,539,57.9,7.83,2610,661.72,63,59,188,205,28,27,0,5979.3,6794.0,6562.0,5743.1,6581.3,6212.5,5332.4,5990.5,5730.3,5042.1,5659.1,5416.1,5649.352374747464,6010.474714007478,6055.268245980688,5615.353982903022,6028.663021557719,5851.357209252441,5223.41770363393,5572.927098414491,5297.752438938799,5042.1,5250.228530343938,5089.002716519051,5831.79140457106,0.14026549454739168,0,Downregulated,0.8530491527117661,5557.158169691585,5364.699080329073,0.24470913729150948,0,Downregulated,0.6113498140515836,5127.110415620996,0.004816022673238425,1,Downregulated,2.317311477140773,1.049419726142997,0.9653673544128774,0.9226137279273345,0.06959181396243036,-0.05085005453843314,-0.11620133590527439
130,False,High,Master Protein,7061207721996528640,3857,NP_001145.1,ANXA5#308#annexin A5 [Homo sapiens],0,249.75900000000001,0,76,27,924,14,26,1,320,35.9,5.05,6745,1459.2,76,76,461,463,26,24,1,23955.6,20795.9,21835.5,23630.3,20679.2,21240.1,22169.4,19448.6,19935.2,21546.8,18688.6,19092.0,22633.69052372357,18397.59068369563,20149.31572464361,23104.682004874245,18942.75118219749,20005.37823102499,21716.307186059195,18092.91878244288,18430.405811341945,21546.8,17338.343714050945,17938.967128336208,20684.270472698907,0.590991420193467,0,Downregulated,0.228418824008221,19858.095914365895,19413.21059328134,0.7522634682763532,0,Downregulated,0.1236300280534989,18941.370280795716,0.5705888996222627,0,Downregulated,0.2436766814691473,1.0416039162010158,0.977596778512752,0.9538361765637866,0.05880677784157341,-0.03268856385442559,-0.06818659338867428
131,False,High,Master Protein,1473642583666427136,2515,NP_733765.1,ATP2A2#488#sarcoplasmic/endoplasmic reticulum calcium ATPase 2 isoform b [Homo sapiens],0,249.40099999999998,0,30,26,363,0,26,1,1042,114.7,5.34,2491,605.78,30,28,175,188,26,23,0,4755.8,4721.6,5216.9,4683.3,4558.3,5247.7,4789.3,4614.3,5452.1,4821.8,4683.3,5298.2,4493.367120536514,4177.07645123016,4814.0397611180515,4579.127528360942,4175.535935326843,4942.642611990991,4691.417449556294,4292.656290829478,5040.5521652161715,4821.8,4344.9303380678475,4978.223111216786,4565.768691892926,0.8585848849409348,0,Downregulated,0.06621676137780887,4612.614063620839,4674.875301867314,0.8091163066081294,0,Downregulated,0.09198904614104655,4714.984483094878,0.660901551783678,0,Downregulated,0.1798632284135807,0.9898440729959661,1.0134980376393339,1.0221935800528863,-0.014726814980735041,0.019343295424701118,0.031668435547855735
132,False,High,Master Protein,6189837904598166528,3667,XP_005252022.1,HNRNPK#3190#heterogeneous nuclear ribonucleoprotein K isoform X3 [Homo sapiens],0,248.893,0,63,27,931,0,1,1,440,48.5,5.54,4608,1351.34,63,63,435,496,27,27,0,153.7,218.6,244.1,172.6,247.3,267.7,146.5,239.9,271.4,147.6,233.0,252.8,145.21858077010438,193.38972217869218,225.2500729722472,168.7607907661475,226.53402294853962,252.13816095241503,143.50586857369493,223.17756629824498,250.91356681639527,147.6,216.16568846108697,237.53252095345658,215.81099155570072,0.6604566442976412,0,Downregulated,0.180155686392073,202.51554680758542,205.86566722944505,0.929334861754664,0,Downregulated,0.03182777103500619,200.43273647151452,0.9486310609341783,0,Downregulated,0.022902659389534456,1.0656514769246215,1.016542534509919,0.9897153064596574,0.09173567944197342,0.023670582170048936,-0.0149145040650383
133,False,High,Master Protein,5778599060552415232,3564,NP_005959.2,HNRNPM#4670#heterogeneous nuclear ribonucleoprotein M isoform a [Homo sapiens],0,247.012,0,56,33,422,0,33,1,730,77.5,8.7,3048,547.19,56,54,221,201,33,30,0,9382.0,9918.0,11364.2,9891.6,10573.9,12059.8,9558.0,10189.6,11675.5,9869.5,10531.5,12186.8,8864.285782596742,8774.196086771588,10486.632033065185,9671.577276607326,9686.001234353267,11358.744092095383,9362.655916910417,9479.325258660263,10794.183306428971,9869.5,9770.596343467543,11450.796385900254,10238.774201018658,0.6864840087015651,0,Downregulated,0.16336957498011387,9964.041143071412,9878.721493999883,0.8801451032596863,0,Downregulated,0.055445722906563924,10363.630909789266,0.5544279922766171,0,Downregulated,0.25615485093525847,1.0275724531846482,0.9914372444025026,1.040103183134256,0.03924012058824369,-0.012406638675932537,0.056726657608631575
134,False,High,Master Protein,3851021478040607744,3078,NP_004035.2,ATIC#471#bifunctional purine biosynthesis protein PURH [Homo sapiens],0,246.43200000000002,0,61,28,334,0,28,1,592,64.6,6.71,1530,531.35,61,57,157,177,28,25,0,4300.3,4527.0,4674.6,4327.3,4656.6,4853.8,4077.5,4383.3,4419.6,3792.9,3955.8,4086.7,4063.002360999869,4004.9189034901174,4313.617333535711,4231.046175448147,4265.581606397775,4571.640663544386,3994.165045114273,4077.7583424555946,4085.989682762494,3792.9,3669.99240521188,3839.8898472329547,4356.08948179677,0.09707314050444008,0,Downregulated,1.0129009198794732,4075.8751971827664,4052.6376901107874,0.7684221700237348,0,Downregulated,0.11440011364366603,3767.5940841482784,0.005232900558327629,1,Downregulated,2.281257518151587,1.0687494761389376,0.994298768743449,0.9243644375451998,0.09592371284350194,-0.008248674267423593,-0.11346633785561316
135,False,High,Master Protein,-3013475598512256000,1433,NP_001302466.1,LDHB#3945#L-lactate dehydrogenase B chain isoform LDHBx [Homo sapiens],0,245.312,0,56,21,1008,0,19,1,341,37.4,6.25,6676,1726.47,56,56,478,530,21,18,0,17800.4,17700.0,18200.7,16566.6,16682.4,16745.0,15354.7,15448.6,15175.1,15151.4,15322.2,15257.8,16818.14460078182,15658.728648503438,16795.202798631624,16198.10264372224,15281.565646731573,15771.585749526297,15040.884369887463,14371.742187224123,14029.618525407075,15151.4,14215.167003169387,14336.327920109376,15750.418013326702,0.2850128721647695,0,Downregulated,0.5451355253111783,15305.705841141202,14480.748360839554,0.08798465109184667,0,Downregulated,1.0555930838443432,14567.631641092921,0.11646817387508895,0,Downregulated,0.9337927338546724,1.0290553194214755,0.9461013109186908,0.9517778397344889,0.04132053996737447,-0.07993341562071299,-0.07130323030000978
136,False,High,Master Protein,5188932186925581312,3432,NP_001184222.1,DPYSL2#1808#dihydropyrimidinase-related protein 2 isoform 1 [Homo sapiens],0,244.34099999999998,0,56,26,508,0,26,1,677,73.5,6.35,2592,818.01,56,55,245,263,26,24,0,9617.2,9294.9,7918.0,8495.8,8365.2,7009.5,7724.1,7640.8,6697.0,8163.3,7936.5,6967.0,9086.507059090749,8222.95575790817,7306.555009398826,8306.824601338561,7662.7675243393605,6602.026295091347,7566.236719795747,7108.19153218687,6191.481786917463,8163.3,7363.085778847281,6546.238423586757,7523.872806923089,0.9822346158423371,0,Downregulated,0.0077847645595298925,7510.514207375094,6955.303346300027,0.31061047027283506,0,Downregulated,0.5077839088615631,7357.541400811347,0.7892020579262817,0,Downregulated,0.1028117909504305,1.0017786531226953,0.9260755194990689,0.9796321793235498,0.002563774681949763,-0.11079824787669969,-0.029687930021808414
137,False,High,Master Protein,-6979633451004200960,505,XP_016883528.1,YWHAB#7529#14-3-3 protein beta/alpha isoform X1 [Homo sapiens],0,242.12400000000002,0,69,18,825,10,11,1,246,28.1,4.83,4167,1323.56,69,69,394,431,18,17,0,5645.6,5608.1,4737.8,5253.7,5336.3,4413.7,4801.6,5066.7,4163.5,5096.0,5272.8,4517.4,5334.066490538069,4961.339894557747,4371.936893600626,5136.839898308859,4888.206658553547,4157.1243966965785,4703.466065143028,4713.52136374872,3849.221206485121,5096.0,4891.838807371758,4244.578362955477,4727.3903178529945,0.9279587615820215,0,Downregulated,0.032471323366607345,4695.678336496628,4422.069545125623,0.45063714831673074,0,Downregulated,0.34617301002902234,4744.139056775745,0.8765318408064319,0,Downregulated,0.05723230314649293,1.0067534398831983,0.9417317857476712,1.0103202810768495,0.009710401704032704,-0.0866118699433934,0.014812713445953179
138,False,High,Master Protein,-1538896593466497280,1789,NP_005498.1,CFL1#1072#cofilin-1 [Homo sapiens],0,240.908,0,80,19,929,14,14,1,166,18.5,8.09,4573,1376.12,80,69,458,471,18,13,6,20049.9,24535.2,22095.3,20487.4,25034.8,22507.3,18823.0,22886.1,20513.3,17981.1,22218.0,19860.2,18943.51348459672,21705.6519286306,20389.05340984717,20031.69075748766,22932.607997218358,21198.91382145794,18438.300096673443,21290.804918959,18964.86834994385,17981.1,20612.74363188168,18660.772834809486,21387.737525387987,0.26212052158171406,0,Downregulated,0.5814989765321857,20095.835102625493,19564.65778852543,0.6245381954676741,0,Downregulated,0.2044409959230117,19084.87215556372,0.33616231940565655,0,Downregulated,0.4734509684435876,1.0642870732251235,0.9735677909682556,0.9496929118944805,0.08988734562957958,-0.038646655450162166,-0.0744670089258547
139,False,High,Master Protein,-8012908085941337088,277,NP_006420.1,CCT7#10574#T-complex protein 1 subunit eta isoform a [Homo sapiens],0,237.581,0,69,31,343,2,31,1,543,59.3,7.65,1774,518.94,69,67,171,172,31,27,0,5071.6,5988.8,6082.0,5114.7,6138.2,6064.5,4776.7,5705.5,5612.0,4512.1,5397.3,5345.0,4791.740756237225,5298.135261590813,5612.334878399048,5000.93172961538,5622.7704798331015,5711.96069143041,4679.074965296713,5307.793266005155,5188.382229084784,4512.1,5007.343649489377,5022.196695000892,5445.2209669596305,0.3151703563315792,0,Downregulated,0.5014546372708134,5146.230383498575,5058.416820128884,0.7158896433202443,0,Downregulated,0.1451539204169243,4847.213448163423,0.2110293395654984,0,Downregulated,0.6756571602208348,1.0580989503345537,0.9829363326501538,0.9418959290485804,0.08147455040252796,-0.024830122415698392,-0.08636043095154158
140,False,High,Master Protein,623640857413414400,2307,NP_036611.2,YWHAG#7532#14-3-3 protein gamma [Homo sapiens],0,237.533,0,67,19,850,13,13,1,247,28.3,4.89,4331,1262.49,67,63,392,458,19,17,5,10735.5,10298.8,6876.8,10407.2,10145.8,6584.7,9517.0,9350.9,5977.3,9418.4,9327.4,6156.9,10143.097422624956,9111.079921198148,6345.758712886316,10175.708584365295,9293.849130737133,6201.920614207574,9322.493864954637,8699.08755605777,5526.107822150479,9418.4,8653.492886489023,5785.063205135825,8557.159443103334,0.8159531330491279,0,Downregulated,0.08833478566119686,8223.00497673393,7849.229747720962,0.7904204053018541,0,Downregulated,0.10214185663448781,7952.318697208283,0.8384751169460901,0,Downregulated,0.07650982123124705,1.0406365394785553,0.9545451778187509,0.9670818295390161,0.057466270123774754,-0.06711461410189978,-0.04829012651369827
141,False,High,Master Protein,8924843221648919552,4297,NP_001264153.1,TAGLN2#8407#transgelin-2 isoform a [Homo sapiens],0,237.21200000000002,0,76,15,511,0,14,1,220,24.4,8.25,2981,863.88,76,76,213,298,15,14,1,8519.1,9383.3,9980.5,8030.0,8769.0,9286.0,7908.9,8540.9,9020.7,7718.5,8372.3,8904.9,8049.002026275837,8301.160933757192,9209.784323226191,7851.3855727240125,8032.660118219748,8746.189624968718,7747.259822269595,7945.549295525971,8339.778968978104,7718.5,7767.399113745743,8367.10184271533,8210.078438637493,0.9101809787050197,0,Downregulated,0.04087224477971055,8172.980970200537,8010.862695591223,0.49198465328516683,0,Downregulated,0.3080484441788155,7951.000318820358,0.42049762627950665,0,Downregulated,0.3762364514632665,1.0045390376622945,0.9801641194075439,0.9728396955542242,0.006533630121442239,-0.028904759504983613,-0.03972599746809563
142,False,High,Master Protein,-4234591865668602880,1155,NP_001091974.1,DDX17#10521#probable ATP-dependent RNA helicase DDX17 isoform 3 [Homo sapiens],0,236.832,0,44,32,532,0,24,1,731,80.4,8.37,3070,774.14,44,44,260,272,32,32,7,6837.8,7477.0,8431.4,7123.9,8030.6,8993.7,7119.4,7942.4,8638.3,6994.6,7993.4,8738.8,6460.478930317629,6614.707011574023,7780.309157141356,6965.440309032202,7356.264151599445,8470.88150227021,6973.8954315601595,7388.768247466363,7986.244157074677,6994.6,7415.874738819109,8211.033204541403,7597.528654300619,0.6944874571187758,0,Downregulated,0.15833559348762324,7384.874736783048,7449.635945367067,0.8609631137543291,0,Downregulated,0.06501545462777346,7540.502647786838,0.7221984249557479,0,Downregulated,0.1413434630620215,1.0287958733353146,1.00876943900774,1.0210738728212447,0.040956760909702024,0.012596474533890714,0.030087246330783936
143,False,High,Master Protein,-1037081558044957952,1902,XP_016865310.1,VDAC1#7416#voltage-dependent anion-selective channel protein 1 isoform X1 [Homo sapiens],0,236.551,0,87,21,1304,20,20,1,283,30.8,8.54,6564,1866.83,87,82,585,719,21,19,2,18712.8,17152.6,18286.1,19100.0,17853.4,19155.0,20731.8,19382.1,20862.0,20966.1,19804.7,21488.0,17680.19686554853,15174.458136515257,16874.00802694719,18675.151237737064,16354.235848400556,18041.488505952595,20308.088505775617,18031.05422154737,19287.246982032568,20966.1,18373.80519427163,20190.26428104381,17690.291864030074,0.49055254075620247,0,Downregulated,0.30931447057052064,18329.674817147683,19208.796569785187,0.3377439013492764,0,Downregulated,0.47141248430228766,19843.389825105147,0.17496482803460528,0,Downregulated,0.757049245746268,0.9651176052223547,1.0479616666093319,1.0825827529979617,-0.05122334096974659,0.06758594549742769,0.11447730927223772
144,False,High,Master Protein,6102726942936218624,3647,NP_003741.1,EIF3A#8661#eukaryotic translation initiation factor 3 subunit A [Homo sapiens],0,235.486,0,25,30,388,30,30,1,1382,166.5,6.79,2117,611.25,24,24,187,201,29,28,0,4593.5,5199.5,7224.9,4450.3,4949.2,7091.7,4130.6,4559.5,6550.1,4118.9,4548.4,6379.8,4340.023101935421,4599.862124739753,6666.977682167918,4351.310238392736,4533.611752433936,6679.447874584392,4046.17980020822,4241.676171474981,6055.670427428412,4118.9,4219.7768986970295,5994.5014920049925,5188.123288470354,0.8209292170576549,0,Downregulated,0.08569428741954793,4987.328130338983,4781.175466370537,0.7897038586981221,0,Downregulated,0.10253573990613721,4777.7261302340075,0.7773079132777562,0,Downregulated,0.10940691099595387,1.0402610682280742,0.9586647081200903,0.9579730880689559,0.05694563853196744,-0.06090177235874312,-0.061942967375604174
145,False,High,Master Protein,5790253934220922880,3568,XP_006713191.1,IMPDH2#3615#inosine-5'-monophosphate dehydrogenase 2 isoform X1 [Homo sapiens],0,235.375,0,52,26,309,0,23,1,608,66.1,8.5,1810,530.88,52,49,150,159,26,23,3,4222.2,5323.0,5616.8,4427.1,5775.8,6026.6,4137.4,5428.0,5687.9,3790.9,4901.6,5087.0,3989.2120476742657,4709.119355705299,5183.058622984507,4328.6262850568455,5290.801495132128,5676.263880447607,4052.8408234594212,5049.6366397118545,5258.552972346996,3790.9,4547.458105411433,4779.778220293646,5098.56388687886,0.45497135379181397,0,Downregulated,0.3420159468193496,4721.354037352,4787.010145172757,0.8831154330277917,0,Downregulated,0.0539825255838631,4372.71210856836,0.37656091952109566,0,Downregulated,0.4241647541999429,1.0798944215033746,1.0139062030301758,0.926156368273713,0.11089027070438102,0.019924194074682603,-0.11067230238673698
146,False,High,Master Protein,4936048942270731264,3365,NP_006383.2,NOP56#10528#nucleolar protein 56 [Homo sapiens],0,234.771,0,61,27,405,27,27,1,594,66.0,9.19,2557,655.71,61,54,206,199,27,24,0,6548.0,5965.5,5849.0,6897.9,6227.3,6225.6,7355.9,6824.4,6437.4,7109.4,6641.7,6452.3,6186.670571780373,5277.5223589066245,5397.327639552126,6744.467315329134,5704.3886821974975,5863.695684816418,7205.561901988001,6348.699389102721,5951.477505614825,7109.4,6161.835420824041,6062.6229626107115,6104.183894114351,0.8728418468617415,0,Downregulated,0.059064440438189,6167.805786060206,6501.912932235183,0.4749154125669809,0,Downregulated,0.323383735905082,6444.619461144917,0.5127476541771301,0,Downregulated,0.29009631785429796,0.9896848418785095,1.054169530910018,1.044880413665154,-0.01495891256948881,0.07610689898213806,0.06333783562225337
147,False,High,Master Protein,1734790582977372160,2589,NP_002878.2,"RARS1#5917#arginine--tRNA ligase, cytoplasmic [Homo sapiens]",0,232.408,0,48,32,369,32,32,1,660,75.3,6.68,1924,502.87,43,48,182,187,30,30,0,8565.0,8484.3,5988.2,8613.9,8433.8,6025.7,8251.1,7938.5,5693.1,7902.8,7614.5,5423.4,8092.369188652855,7505.839066242807,5525.7783161508005,8422.297656897554,7725.6071279554935,5675.416198920311,8082.466021763918,7385.140100286026,5263.360454098822,7902.8,7064.350363892476,5095.8618439041775,7274.440327924453,0.7647879512236211,0,Downregulated,0.11645896272765978,6978.440528230436,6910.322192049588,0.9459885412191754,0,Downregulated,0.02411412418533353,6687.670735932218,0.770541399274363,0,Downregulated,0.11320402275554796,1.042416324750005,0.9902387451888021,0.958333127419809,0.05993158250627124,-0.014151695982991682,-0.06140085465070221
148,False,High,Master Protein,-4630001761870027776,1063,NP_005403.2,"SHMT2#6472#serine hydroxymethyltransferase, mitochondrial isoform 1 precursor [Homo sapiens]",0,230.6,0,58,23,682,0,22,1,504,56.0,8.53,4633,1161.6,58,58,327,355,23,23,1,6292.9,6332.9,8155.0,6282.0,6349.8,8320.5,6613.4,6730.7,8722.4,6731.5,7013.6,8944.6,5945.647410072802,5602.551562604939,7525.253359642261,6142.267019657813,5816.6022600834485,7836.815719852705,6478.236936691289,6261.530827359722,8063.9959292532285,6731.5,6506.865547599484,8404.404220412529,6598.561666531322,0.812561881952802,0,Downregulated,0.09014355469708638,6776.3058994358535,6934.58789776808,0.8179174682125424,0,Downregulated,0.08729051650983079,7214.256589337337,0.5547593117411124,0,Downregulated,0.25589539931886196,0.9737697448222742,1.0233581542334746,1.064629710700921,-0.0383474183437329,0.033311146947860706,0.09035173333618819
149,False,High,Master Protein,-4739744454313000960,1035,NP_055752.1,INPP5F#22876#phosphatidylinositide phosphatase SAC2 isoform 1 [Homo sapiens],0,228.585,0,35,31,277,0,31,1,1132,128.3,7.02,1089,432.1,35,33,131,146,31,29,0,3686.8,3938.8,6089.7,3554.3,3736.9,5982.4,3836.1,4162.4,6472.0,3806.9,4138.9,6416.1,3483.3563017776237,3484.5536949562347,5619.440267837336,3475.2403164549128,3423.109544506259,5634.6332987737305,3757.698719696594,3872.256364984639,5983.465749578889,3806.9,3839.86338185233,6028.6092076324085,4177.661053244968,0.8274187258723247,0,Downregulated,0.08227465451738333,4367.42723733758,4537.8069447533735,0.8437153818577502,0,Downregulated,0.07380403315539,4558.457529828246,0.8276435322668194,0,Downregulated,0.08215667445138167,0.9565496632730863,1.039011458727738,1.0437397767860972,-0.06408822082952803,0.055211565078047344,0.061762066758205204
150,False,High,Master Protein,-6936751801547794432,515,NP_001337407.1,CAP1#10487#adenylyl cyclase-associated protein 1 isoform a [Homo sapiens],0,227.649,0,59,25,393,0,1,1,475,51.6,8.02,1997,566.81,59,59,189,204,25,22,0,43.8,229.8,413.9,34.1,208.8,380.4,42.4,203.9,378.6,41.1,182.8,344.2,41.38304383689376,203.2980702500616,381.93775175425276,33.34150037732115,191.26689847009732,358.28672553716353,41.533439095731495,189.68697694127616,350.021652161707,41.1,169.5926517196854,323.4125542412174,194.29837479486068,0.9959785729969801,0,Downregulated,0.00175000467798094,193.73843869878397,193.7473560662382,0.9999329072572569,0,Downregulated,2.913898546723297e-05,178.03506865363428,0.8732162009672193,0,Downregulated,0.05887821532960214,1.0028901652136635,1.000046027868884,0.9189455115328735,0.004163613150217377,6.640265000723829e-05,-0.12194877480052009
151,False,High,Master Protein,4804495115062908928,3326,NP_038203.2,"IARS1#3376#isoleucine--tRNA ligase, cytoplasmic isoform 1 [Homo sapiens]",0,225.937,0,32,33,336,33,33,1,1262,144.4,6.15,1335,457.49,32,32,162,174,33,31,0,5872.5,4978.3,6232.5,5738.9,4973.7,6335.0,5563.2,4812.8,6121.6,5301.6,4633.9,5855.8,5548.445774706816,4404.172250330207,5751.212944692875,5611.247405143938,4556.054468011126,5966.736083801079,5449.500669277676,4477.319679367209,5659.5154407636155,5301.6,4299.0995011151535,5502.147690661594,5378.012652318715,0.7410784675033948,0,Downregulated,0.13013580524667553,5210.587658989273,5195.445263136166,0.972409137338989,0,Downregulated,0.01215096891831734,5034.282397258917,0.6970188941543096,0,Downregulated,0.15675544928256366,1.0321316911424763,0.9970939178372744,0.9661640349863041,0.045627058006426253,-0.004198694158923359,-0.04965994477998797
152,False,High,Master Protein,9124965961007810560,4351,NP_003277.1,TOP1#7150#DNA topoisomerase 1 [Homo sapiens],0,225.761,0,45,36,512,32,36,1,765,90.7,9.31,1266,545.38,45,41,247,265,35,31,0,7124.0,8225.4,8121.2,7090.9,8189.9,7895.8,7478.1,8432.9,8109.6,7510.4,8526.6,8411.5,6730.8859427861,7276.796984485885,7494.06346834172,6933.174340925118,7502.187604311542,7436.804225805299,7325.264408061078,7845.077527455063,7497.452695115105,7510.4,7910.550897992724,7903.5,7290.722057013986,0.49854656989949214,0,Downregulated,0.30229426743112514,7447.1798412733015,7555.931543543749,0.5867803823668913,0,Downregulated,0.2315244142088262,7774.816965997575,0.11004672787082477,0,Downregulated,0.958422866229867,0.9789910022862339,1.014603071845765,1.0439947915462526,-0.030632494523848808,0.0209154335394495,0.06211451437031079
153,False,High,Master Protein,5335677543697524736,3472,NP_001307524.1,DDX5#1655#probable ATP-dependent RNA helicase DDX5 isoform a [Homo sapiens],0,225.109,0,51,30,454,0,23,1,614,69.1,8.92,2639,645.39,51,51,224,230,30,29,0,5753.4,4706.0,6342.0,5691.5,4742.9,6278.1,5190.9,4395.1,5661.5,5373.1,4607.5,5906.0,5435.917908931154,4163.275537845037,5852.257119172436,5564.901741862853,4344.6349269819175,5913.143773908691,5084.809646274354,4088.7358134114897,5234.14575729927,5373.1,4274.606908087804,5549.315936515483,5274.226814251154,0.7243396043233814,0,Downregulated,0.14005776846643925,5073.237089190875,4802.563738995038,0.5512974234790903,0,Downregulated,0.25861403721677373,5065.67428153443,0.9874599833196802,0,Downregulated,0.0054804950691816345,1.0396176487569468,0.9466468163349712,0.9985092737588475,0.05605303060994026,-0.07910182269051355,-0.0021522679754814675
154,False,High,Master Protein,-4595887854081889792,1073,NP_002798.2,PSMD1#5707#26S proteasome non-ATPase regulatory subunit 1 isoform 1 [Homo sapiens],0,223.62900000000002,0,34,23,281,0,23,1,953,105.8,5.39,1863,456.62,32,32,134,147,22,22,0,2701.1,2671.6,3765.5,2720.7,2677.2,3826.0,2671.0,2589.9,3666.4,2509.5,2495.0,3570.8,2552.048851777026,2363.494884595581,3474.719990893064,2660.182406937761,2452.393393602225,3603.5883593722083,2616.4107505825195,2409.368815989265,3389.644441325099,2509.5,2314.735591031811,3355.1468584675745,2905.3880533040647,0.8176429288665252,0,Downregulated,0.08743631476267834,2808.436195381178,2805.1413359656276,0.9926712794006544,0,Downregulated,0.0031945432239924216,2726.4608164997953,0.8303623155392217,0,Downregulated,0.08073236870170808,1.0345216523282017,0.9988267992625329,0.9708110232248817,0.04896384082829327,-0.0016935645258522394,-0.04273760499989822
155,False,High,Master Protein,-1034815253104013440,1903,NP_006576.2,CCT8#10694#T-complex protein 1 subunit theta isoform 1 [Homo sapiens],0,222.382,0,60,31,379,1,31,1,548,59.6,5.6,2275,557.21,60,59,182,197,31,30,0,6198.6,7757.1,6841.6,6304.0,7798.4,6839.2,6061.1,7411.8,6431.8,5501.7,6833.8,6007.9,5856.551039437663,6862.504180751753,6313.276932596996,6163.7776650625365,7143.562169680111,6441.6261127596445,5937.224709979674,6895.154172110596,5946.300217574397,5501.7,6340.056145087452,5645.061837959936,6582.988649167431,0.38575057912419264,0,Downregulated,0.41369341326156744,6253.899598583396,6259.559699888222,0.9881592014809114,0,Downregulated,0.005173080964191374,5828.939327682463,0.23799633000323217,0,Downregulated,0.6234297398831258,1.0526214157097402,1.0009050515147553,0.932048753869155,0.07398665204663274,0.0013051228194413556,-0.101522673134825
