Checked,Protein FDR Confidence: Combined,Master,Unique Sequence ID,Protein Group IDs,Accession,Description,Exp. q-value: Combined,Sum PEP Score,# Decoy Protein: Combined,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,Coverage [%] (by Search Engine): Mascot,Coverage [%] (by Search Engine): Sequest HT,# PSMs (by Search Engine): Mascot,# PSMs (by Search Engine): Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (by Bio. Rep.): Cntrol 1,Abundances (by Bio. Rep.): Cntrol 2,Abundances (by Bio. Rep.): Cntrol 3,Abundances (by Bio. Rep.): Sample- A1,Abundances (by Bio. Rep.): Sample- A2,Abundances (by Bio. Rep.): Sample- A3,Abundances (by Bio. Rep.): Sample- B1,Abundances (by Bio. Rep.): Sample- B2,Abundances (by Bio. Rep.): Sample- B3,Abundances (by Bio. Rep.): Sample- C1,Abundances (by Bio. Rep.): Sample- C2,Abundances (by Bio. Rep.): Sample- C3,normalized Abundances (by Bio. Rep.): Cntrol 1,normalized Abundances (by Bio. Rep.): Cntrol 2,normalized Abundances (by Bio. Rep.): Cntrol 3,normalized Abundances (by Bio. Rep.): Sample- A1,normalized Abundances (by Bio. Rep.): Sample- A2,normalized Abundances (by Bio. Rep.): Sample- A3,normalized Abundances (by Bio. Rep.): Sample- B1,normalized Abundances (by Bio. Rep.): Sample- B2,normalized Abundances (by Bio. Rep.): Sample- B3,normalized Abundances (by Bio. Rep.): Sample- C1,normalized Abundances (by Bio. Rep.): Sample- C2,normalized Abundances (by Bio. Rep.): Sample- C3,average_normalized  (by Bio. Rep.): Sample- A,P VALUE of  (by Bio. Rep.): Sample- A,average_normalized  (by Bio. Rep.): Sample- B,P VALUE of  (by Bio. Rep.): Sample- B,average_normalized  (by Bio. Rep.): Sample- C,P VALUE of  (by Bio. Rep.): Sample- C,average_normalized_of_CONTROL,FOLDCHANGE of   (by Bio. Rep.): Sample- A,FOLDCHANGE of   (by Bio. Rep.): Sample- B,FOLDCHANGE of   (by Bio. Rep.): Sample- C,LOG2 foldchange of  (by Bio. Rep.): Sample- A,LOG2 foldchange of  (by Bio. Rep.): Sample- B,LOG2 foldchange of  (by Bio. Rep.): Sample- C
FALSE,High,Master Protein,-4.63E+18,1063,NP_005403.2,"SHMT2#6472#serine hydroxymethyltransferase, mitochondrial isoform 1 precursor [Homo sapiens]",0,230.6,0,58,23,682,0,22,1,504,56,8.53,4633,1161.6,58,58,327,355,23,23,1,6292.9,6332.9,8155,6282,6349.8,8320.5,6613.4,6730.7,8722.4,6731.5,7013.6,8944.6,5949.467497,5723.014762,7617.630755,6159.862774,5852.86557,7903,6608.466437,6307.761517,8064.429116,6731.5,6550.513585,8433.851985,6638.576115,0.823249212,6993.552357,0.523754179,7238.621857,0.393618491,6430.037671,0.968586872,0.919423684,0.888295838,-0.046046646,-0.121198265,-0.170887862
FALSE,High,Master Protein,-4.73974E+18,1035,NP_055752.1,INPP5F#22876#phosphatidylinositide phosphatase SAC2 isoform 1 [Homo sapiens],0,228.585,0,35,31,277,0,31,1,1132,128.3,7.02,1089,432.1,35,33,131,146,31,29,0,3686.8,3938.8,6089.7,3554.3,3736.9,5982.4,3836.1,4162.4,6472,3806.9,4138.9,6416.1,3485.594363,3559.476787,5688.422564,3485.195839,3444.450746,5682.219482,3833.238289,3900.846352,5983.787173,3806.9,3865.621175,6049.732545,4203.955356,0.970589323,4572.623938,0.761542402,4574.084574,0.765579411,4244.497905,1.009643906,0.928241194,0.92794478,0.013846554,-0.107428371,-0.107889138
FALSE,High,Master Protein,-6.93675E+18,515,NP_001337407.1,CAP1#10487#adenylyl cyclase-associated protein 1 isoform a [Homo sapiens],0,227.649,0,59,25,393,0,1,1,475,51.6,8.02,1997,566.81,59,59,189,204,25,22,0,43.8,229.8,413.9,34.1,208.8,380.4,42.4,203.9,378.6,41.1,182.8,344.2,41.4096325,207.6692814,386.6262869,33.43701378,192.4593422,361.3125654,42.36836981,191.0874907,350.0404549,41.1,170.7302788,324.5457431,195.7363071,0.912070662,194.4987718,0.902666981,178.7920073,0.810582729,211.9017336,1.082587777,1.089475947,1.185185718,0.114484004,0.123634346,0.245113147
FALSE,High,Master Protein,4.8045E+18,3326,NP_038203.2,"IARS1#3376#isoleucine--tRNA ligase, cytoplasmic isoform 1 [Homo sapiens]",0,225.937,0,32,33,336,33,33,1,1262,144.4,6.15,1335,457.49,32,32,162,174,33,31,0,5872.5,4978.3,6232.5,5738.9,4973.7,6335,5563.2,4812.8,6121.6,5301.6,4633.9,5855.8,5552.010659,4498.868511,5821.812836,5627.321947,4584.458957,6017.126976,5559.049881,4510.377023,5659.819462,5301.6,4327.937849,5521.426386,5409.63596,0.849860826,5243.082122,0.934441648,5050.321412,0.682091147,5290.897335,0.978050533,1.009119677,1.047635765,-0.032019088,0.013097281,0.067137217
FALSE,High,Master Protein,9.12497E+18,4351,NP_003277.1,TOP1#7150#DNA topoisomerase 1 [Homo sapiens],0,225.761,0,45,36,512,32,36,1,765,90.7,9.31,1266,545.38,45,41,247,265,35,31,0,7124,8225.4,8121.2,7090.9,8189.9,7895.8,7478.1,8432.9,8109.6,7510.4,8526.6,8411.5,6735.210546,7433.258953,7586.057987,6953.035808,7548.95961,7499.610288,7472.521375,7903,7497.855448,7510.4,7963.614853,7931.192672,7333.868569,0.813047539,7624.458941,0.296415759,7801.735842,0.159897378,7251.509162,0.988769992,0.951085083,0.929473813,-0.016293136,-0.072353687,-0.105513875
FALSE,High,Master Protein,5.33568E+18,3472,NP_001307524.1,DDX5#1655#probable ATP-dependent RNA helicase DDX5 isoform a [Homo sapiens],0,225.109,0,51,30,454,0,23,1,614,69.1,8.92,2639,645.39,51,51,224,230,30,29,0,5753.4,4706,6342,5691.5,4742.9,6278.1,5190.9,4395.1,5661.5,5373.1,4607.5,5906,5439.410494,4252.79216,5924.097394,5580.843518,4371.721332,5963.082062,5187.027614,4118.92413,5234.426929,5373.1,4303.28096,5568.759903,5305.215637,0.892062281,4846.792891,0.594140163,5081.713621,0.85512035,5205.433349,0.981191662,1.073995416,1.024346065,-0.02739312,0.102987836,0.034703197
FALSE,High,Master Protein,-4.59589E+18,1073,NP_002798.2,PSMD1#5707#26S proteasome non-ATPase regulatory subunit 1 isoform 1 [Homo sapiens],0,223.629,0,34,23,281,0,23,1,953,105.8,5.39,1863,456.62,32,32,134,147,22,22,0,2701.1,2671.6,3765.5,2720.7,2677.2,3826,2671,2589.9,3666.4,2509.5,2495,3570.8,2553.688547,2414.313543,3517.374446,2667.803032,2467.682715,3634.021754,2669.007447,2427.157882,3389.826528,2509.5,2330.262831,3366.902787,2923.169167,0.85898093,2828.663952,0.999659974,2735.555206,0.853556,2828.458845,0.967600123,0.99992749,1.03396153,-0.047517142,-0.000104614,0.048182509
FALSE,High,Master Protein,-1.03482E+18,1903,NP_006576.2,CCT8#10694#T-complex protein 1 subunit theta isoform 1 [Homo sapiens],0,222.382,0,60,31,379,1,31,1,548,59.6,5.6,2275,557.21,60,59,182,197,31,30,0,6198.6,7757.1,6841.6,6304,7798.4,6839.2,6061.1,7411.8,6431.8,5501.7,6833.8,6007.9,5860.313882,7010.058238,6390.776526,6181.435041,7188.098344,6496.027594,6056.57845,6946.063086,5946.619645,5501.7,6382.585225,5664.841283,6621.85366,0.675047107,6316.420394,0.831871884,5849.708836,0.25640359,6420.382882,0.969574867,1.016459083,1.097555974,-0.044575793,0.023552142,0.134294518
FALSE,High,Master Protein,-2.24522E+18,1629,NP_002215.2,"ITPR3#3710#inositol 1,4,5-trisphosphate receptor type 3 [Homo sapiens]",0,220.021,0,24,42,184,0,37,1,2671,303.9,6.48,659,263.01,23,24,87,97,40,41,5,2744.9,3048.6,2919.6,2666.3,2935.2,2885.4,2834.9,3138,3000.3,2967.4,3201.1,3116.9,2595.098179,2755.006838,2727.214562,2614.4607,2705.491672,2740.618496,2832.785179,2940.816801,2773.973525,2967.4,2989.741222,2938.921053,2686.856956,0.932887632,2849.191835,0.086901114,2965.354092,0.023558113,2692.43986,1.002077857,0.944983706,0.907965719,0.002994603,-0.081638641,-0.139290267
FALSE,High,Master Protein,2.61347E+18,2782,NP_001524.2,HNRNPL#3191#heterogeneous nuclear ribonucleoprotein L isoform a [Homo sapiens],0,219.41,0,75,24,442,0,23,1,589,64.1,8.22,1830,629.95,62,71,207,235,22,22,1,6029.8,7389.6,7356.9,6356.1,7936.9,8014.2,6647.3,8124.8,8394.5,6532.6,8018.1,8381.6,5700.726074,6677.950053,6872.121116,6232.522091,7315.759354,7612.069299,6642.341147,7614.260148,7761.264126,6532.6,7488.689542,7903,7053.450248,0.316025688,7339.288474,0.141642349,7308.096514,0.177682487,6416.932414,0.909757947,0.874326229,0.878057973,-0.136445347,-0.193756416,-0.187611899
FALSE,High,Master Protein,-9.5177E+17,1927,NP_001609.2,PARP1#142#poly [ADP-ribose] polymerase 1 [Homo sapiens],0,219.241,0,39,31,239,31,31,1,1014,113,8.88,1045,363.46,38,37,116,123,30,27,0,3827,4577.5,4228.3,3690.5,4586.5,4317,3667.7,4366.4,4159.9,3595.7,4243.8,4026,3618.143004,4136.667257,3949.678494,3618.747782,4227.561173,4100.384712,3664.963914,4092.027559,3846.099546,3595.7,3963.594951,3796.110289,3982.231223,0.753629325,3867.697006,0.871590338,3785.13508,0.567575397,3901.496252,0.979726197,1.008738856,1.030741617,-0.029549478,0.012552735,0.043682727
FALSE,High,Master Protein,8.95742E+18,4306,NP_005991.1,TUBA4A#7277#tubulin alpha-4A chain isoform 1 [Homo sapiens],0,219.036,0,51,20,581,0,2,1,448,49.9,5.06,3737,972.71,51,51,245,336,20,20,0,1059.2,1175.4,1217.5,765.9,850.9,826.2,709.7,787.3,774.5,829.2,941.3,988.6,1001.394583,1062.203975,1137.273506,751.0090574,784.3086891,784.743537,709.1705673,737.828256,716.0758909,829.2,879.148859,932.149685,773.3537612,0.012380104,721.0249047,0.009948287,880.1661813,0.021924388,1066.957355,1.379649791,1.479778781,1.21222262,0.464302101,0.565381517,0.277654669
FALSE,High,Master Protein,-7.74085E+18,334,NP_004719.2,DDX21#9188#nucleolar RNA helicase 2 isoform 1 [Homo sapiens],0,218.682,0,39,27,261,0,26,1,783,87.3,9.28,1216,400.82,39,37,122,139,27,25,1,3863.8,3523.4,2923.7,3897.7,3524.2,3124.2,4089.7,3736.4,3282.6,4002.5,3656.7,3194.7,3652.934659,3184.081576,2731.044395,3821.919315,3248.396618,2967.436164,4086.649104,3501.615008,3034.978334,4002.5,3415.259357,3012.278574,3345.917365,0.691014324,3541.080815,0.43412923,3476.67931,0.504206628,3189.353543,0.953207505,0.90067234,0.917356264,-0.069137785,-0.150925739,-0.124445968
FALSE,High,Master Protein,-1.08814E+18,1886,NP_000405.1,HSD17B4#3295#peroxisomal multifunctional enzyme type 2 isoform 2 [Homo sapiens],0,218.058,0,54,28,222,3,28,1,736,79.6,8.84,1317,352.23,54,52,111,111,27,25,0,2965.2,3087.7,4257,3051.3,3116.3,4362.7,3231.8,3422.8,4613.4,3024.1,3238.5,4495.4,2803.375395,2790.341342,3976.487323,2991.975371,2872.418813,4143.791611,3229.389093,3207.72076,4265.389948,3024.1,3024.671815,4238.706953,3336.061932,0.808776093,3567.499934,0.513055753,3429.15959,0.693611373,3190.06802,0.956237649,0.894202685,0.93027692,-0.064558886,-0.161326217,-0.104267861
FALSE,High,Master Protein,3.93028E+18,3099,NP_006810.1,STIP1#10963#stress-induced-phosphoprotein 1 isoform b [Homo sapiens],0,217.272,0,52,35,324,0,35,1,543,62.6,6.8,1276,414.66,52,49,163,161,35,29,0,7977.4,9604,7025.6,7773.2,9677.4,7073.3,7006.6,8694.5,6368.6,6946.7,8576.7,6352.3,7542.036582,8679.093903,6562.651947,7622.070251,8920.048076,6718.381095,7001.373111,8148.161783,5888.187112,6946.7,8010.406904,5989.575606,7753.499807,0.866163228,7012.574002,0.550766282,6982.227503,0.509002129,7594.594144,0.979505299,1.082996649,1.087703622,-0.029874798,0.115028779,0.121285504
FALSE,High,Master Protein,-3.97044E+18,1212,NP_000959.2,RPL4#6124#60S ribosomal protein L4 [Homo sapiens],0,214.635,0,52,27,454,27,27,1,427,47.7,11.06,2056,683.42,52,42,241,213,27,19,0,11363.6,11159.7,12506.1,11847.3,11738.8,13237.8,11771.2,11474.6,12828.2,10937.6,10664.2,11958.5,10743.43607,10084.97337,11682.01741,11616.95992,10820.12321,12573.5633,11762.41874,10753.56803,11860.50968,10937.6,9960.075706,11275.65447,11670.21548,0.292178612,11458.83215,0.349963516,10724.44339,0.862705318,10836.80895,0.928586878,0.945716702,1.010477519,-0.106891201,-0.080520019,0.015037225
FALSE,High,Master Protein,3.3908E+18,2967,NP_705935.1,TPM3#7170#tropomyosin alpha-3 chain isoform Tpm3.1cy [Homo sapiens],0,214.122,0,67,30,525,0,10,1,248,29,4.78,2461,605.06,67,51,296,229,29,18,22,12323.1,12333.6,11520.6,12130.7,11997.3,11148.5,11571.3,11646.2,10859.1,12411.5,12763.8,12148.3,11650.57174,11145.8218,10761.45639,11894.84994,11058.39304,10589.09867,11562.66787,10914.38516,10039.94797,12411.5,11921.04558,11454.61665,11180.78055,0.991653232,10839.00033,0.542626047,11929.05408,0.120815992,11185.94998,1.000462349,1.032009377,0.937706368,0.000666875,0.045456079,-0.092791864
FALSE,High,Master Protein,5.46873E+18,3500,NP_001337414.1,CAP1#10487#adenylyl cyclase-associated protein 1 isoform b [Homo sapiens],0,214.014,0,59,25,383,0,1,1,474,51.6,8.02,1968,540.17,59,59,188,195,25,22,26,6868.3,6751,5728.1,6602.5,6502.6,5460.3,6440.9,6407,5416.3,6300.3,6255.2,5287,6493.465272,6100.849952,5350.649997,6474.131481,5993.707464,5186.317036,6436.095121,6004.401926,5007.723496,6300.3,5842.188402,4985.105588,5884.718661,0.8568393,5816.073514,0.775056742,5709.197997,0.622558662,5981.655074,1.016472565,1.028469647,1.047722478,0.023571277,0.040499216,0.067256625
FALSE,High,Master Protein,2.92183E+18,2851,NP_004484.1,HSD17B10#3028#3-hydroxyacyl-CoA dehydrogenase type-2 isoform 1 [Homo sapiens],0,210.402,0,72,13,354,3,13,1,261,26.9,7.78,2866,617.76,72,72,165,189,13,13,0,3545.1,4405.7,5429.6,3421.8,4456.1,5353.7,3568.3,4587,5760.1,3722.2,4700.8,5873.1,3351.627584,3981.412329,5071.819491,3355.271958,4107.366258,5085.065934,3565.638066,4298.765668,5325.589076,3722.2,4390.420648,5537.738534,4182.56805,0.949707063,4396.66427,0.733321548,4550.119728,0.600248323,4134.953135,0.988615866,0.940475069,0.908756996,-0.016518035,-0.088538394,-0.13803353
FALSE,High,Master Protein,-7.14657E+18,455,NP_001317309.1,DNM1L#10059#dynamin-1-like protein isoform 8 [Homo sapiens],0,208.487,0,50,25,353,0,25,1,712,79.6,7.08,2829,610.93,46,49,172,181,23,24,0,4983.7,4673.6,3535.3,4896.5,4657.3,3459.7,4586.7,4283.9,3302.1,4525.3,4216,3214.6,4711.716564,4223.512418,3302.343349,4801.300235,4292.820376,3286.101689,4583.278345,4014.711629,3053.007359,4525.3,3937.6305,3031.042259,4126.740766,0.941382485,3883.665778,0.764116207,3831.324253,0.700617523,4079.190777,0.988477592,1.050345475,1.064694739,-0.016719833,0.070863931,0.090439852
FALSE,High,Master Protein,-3.23657E+15,2139,XP_011532966.1,CANX#821#calnexin isoform X3 [Homo sapiens],0,207.257,0,41,27,553,0,27,1,646,73.4,4.65,2594,772.75,41,38,271,282,26,22,0,13773.1,13321.4,11447.8,13757.7,13535.3,11230.2,15180,14968.7,12394.9,15631.1,15235,12687.1,13021.43857,12038.49245,10693.45351,13490.21714,12476.02938,10666.69919,15168.6758,14028.10849,11459.89549,15631.1,14229.07985,11962.65048,12210.9819,0.797496134,13552.22659,0.28592249,13940.94345,0.197624004,11917.79484,0.975989887,0.879397549,0.85487721,-0.035061896,-0.185412584,-0.22621088
FALSE,High,Master Protein,-6.40482E+18,636,NP_001290203.1,ACLY#47#ATP-citrate synthase isoform 3 [Homo sapiens],0,207.115,0,34,30,255,0,30,1,1155,126.1,8.18,1461,407.26,34,31,123,132,30,28,0,4693.6,3951.4,4778.9,4619.8,3808.9,4873.3,4597.1,3808.5,4776.3,4666.5,3806.1,4641.3,4437.448655,3570.863354,4463.99701,4529.97995,3510.816037,4628.771095,4593.670586,3569.184444,4416.00165,4666.5,3554.794935,4376.275878,4223.189027,0.894031338,4192.952227,0.938341361,4199.190271,0.929626417,4157.43634,0.98443056,0.991529623,0.990056671,-0.02263865,-0.01227222,-0.014416988
FALSE,High,Master Protein,-3.55136E+18,1298,XP_024307077.1,TRIM28#10155#transcription intermediary factor 1-beta isoform X1 [Homo sapiens],0,206.724,0,44,29,233,0,29,1,872,92.4,6.02,1041,309.87,42,40,115,118,28,25,0,3695,5027.1,4763.1,3683.1,4930.1,4912.6,3383.2,4915.6,4518.2,3574.7,4992.6,4658.7,3493.346851,4542.968863,4449.238142,3611.491656,4544.271087,4666.099129,3380.67615,4606.717357,4177.371324,3574.7,4662.953993,4392.682316,4273.953957,0.824174298,4054.92161,0.838434863,4210.112103,0.922912736,4161.851285,0.973770735,1.026370343,0.988536928,-0.038345952,0.03755139,-0.016633234
FALSE,High,Master Protein,9.45585E+17,2392,NP_061322.2,MATR3#9782#matrin-3 isoform a [Homo sapiens],0,206.661,0,36,27,328,14,27,1,847,94.6,6.25,1956,513.42,36,36,162,166,27,24,0,6256.5,7320.9,7153.8,6361.6,7369.7,7403.9,6464.5,7737.2,7560.8,6643.9,7837.9,7627.5,5915.054012,6615.866155,6682.404279,6237.915158,6792.948344,7032.392488,6459.677515,7251.015855,6990.453965,6643.9,7320.387594,7191.960067,6687.751997,0.451654793,6900.382445,0.21674094,7052.082554,0.116058055,6404.441482,0.957637407,0.928128482,0.908163147,-0.062448587,-0.107603562,-0.138976602
FALSE,High,Master Protein,6.87481E+18,3812,NP_001311233.1,RPN2#6185#dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 isoform 7 precursor [Homo sapiens],0,205.534,0,48,20,562,0,20,1,647,71.1,5.97,5631,956.83,48,47,272,290,20,19,0,5157.3,5386,5484.7,5108.8,5267.6,5266.4,6024.2,6199.9,6049,5936.9,6145.1,6087.9,4875.842413,4867.305265,5123.288706,5009.472611,4855.358386,5002.146409,6019.705977,5810.315514,5592.696015,5936.9,5739.357966,5740.273182,4955.659135,0.998635649,5807.572502,0.00674973,5805.510383,0.001689562,4955.478795,0.999963609,0.853278852,0.853581936,-5.25E-05,-0.228910804,-0.228398449
FALSE,High,Master Protein,7.97851E+18,4076,NP_001073027.1,HNRNPUL2#221092#heterogeneous nuclear ribonucleoprotein U-like protein 2 [Homo sapiens],0,205.361,0,39,25,290,25,25,1,747,85.1,4.91,1276,367.82,39,35,155,135,25,20,0,3322.2,4380.7,4595,3486.7,4585.7,4821.3,3751.4,4863.8,4977.7,3798.2,5021.3,5213.4,3140.892262,3958.819936,4292.214999,3418.910146,4226.823781,4579.380314,3748.601474,4558.172325,4602.209118,3798.2,4689.75902,4915.708242,4075.03808,0.59734776,4302.994306,0.317413037,4467.889087,0.237401578,3797.309066,0.931846278,0.882480616,0.84991122,-0.101836115,-0.180363505,-0.234615947
FALSE,High,Master Protein,-2.34316E+18,1605,XP_016876741.1,HNRNPC#3183#heterogeneous nuclear ribonucleoproteins C1/C2 isoform X2 [Homo sapiens],0,205.213,0,52,21,1041,3,3,1,293,32.3,5.08,5067,1403.56,52,49,510,531,21,18,20,17479.4,17340.5,19434.5,18513.5,19024.7,20603.1,18787.9,19616.5,20820.1,18909.9,19271.1,21150.4,16525.46873,15670.53601,18153.8743,18153.55292,17535.82973,19569.29263,18773.88432,18383.85366,19249.54378,18909.9,17998.6886,19942.68531,18419.55843,0.160903674,18802.42725,0.096679006,18950.42464,0.082191138,16783.29301,0.911166958,0.892613107,0.885642055,-0.134212665,-0.163893103,-0.175204365
FALSE,High,Master Protein,1.96854E+18,2646,XP_005271170.1,"SFPQ#6421#splicing factor, proline- and glutamine-rich isoform X1 [Homo sapiens]",0,204.49,0,42,25,444,4,24,1,707,76.1,9.44,2111,697.26,42,41,210,234,25,23,1,6016,7981.5,6212.6,6243,8231,6433.4,5958,8016.7,6128.2,6309.7,8519,6575.7,5687.679204,7212.847562,5803.224136,6121.621028,7586.84313,6110.589532,5953.555362,7512.952851,5665.921594,6309.7,7956.516657,6200.219182,6606.35123,0.620248945,6377.476602,0.859262084,6822.14528,0.478252,6234.583634,0.943725729,0.977594121,0.913874357,-0.083560458,-0.032692486,-0.129932263
FALSE,High,Master Protein,2.56463E+18,2773,NP_002941.1,RPN1#6184#dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 precursor [Homo sapiens],0,204.133,0,44,24,554,24,24,1,607,68.5,6.38,3336,870.25,44,44,266,288,24,24,0,8126.3,8218,9951,8059.7,8101.2,9629.9,8928,9131.8,10955.1,8898.4,8889.7,11082.2,7682.810424,7426.571605,9295.284321,7903,7467.20126,9146.697879,8921.339756,8557.983066,10128.70625,8898.4,8302.740478,10449.39231,8172.299713,0.963701098,9202.676358,0.23218152,9216.844263,0.280563886,8134.888784,0.995422227,0.883969887,0.882611071,-0.006619493,-0.17793087,-0.180150252
FALSE,High,Master Protein,-2.5002E+18,1556,NP_001138303.1,PHB2#11331#prohibitin-2 isoform 1 [Homo sapiens],0,203.646,0,86,25,708,6,25,1,299,33.3,9.83,4320,1007.35,86,83,347,361,25,24,0,16764.5,18416.7,12529.8,17372.1,19152.1,13336.3,18562.5,19842,14577,19496.5,20336,14669.3,15849.58411,16643.09337,11704.15571,17034.34449,17653.25942,12667.12083,18548.65247,18595.18386,13477.38962,19496.5,18993.27653,13831.66435,15784.90825,0.656236896,16873.74198,0.40255976,17440.48029,0.318718657,14732.27773,0.933314119,0.873088953,0.844717432,-0.099565375,-0.195799447,-0.243459271
FALSE,High,Master Protein,-9.56584E+17,1925,NP_060117.3,FTSJ3#117246#pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3 [Homo sapiens],0,200.871,0,36,23,320,12,23,1,847,96.5,8.4,2364,552.9,36,35,154,166,23,21,0,4209.6,3704,2741.6,4420.6,3835.8,2813.5,4406.3,3883.7,2874.6,4386.5,3943.2,2937.8,3979.862762,3347.289027,2560.943774,4334.652878,3535.610847,2672.326242,4403.012922,3639.659085,2657.755656,4386.5,3682.842644,2770.047891,3514.196656,0.747552488,3566.809221,0.699576691,3613.130178,0.637674971,3296.031854,0.937919012,0.924084146,0.912237227,-0.092464742,-0.113903867,-0.132519049
FALSE,High,Master Protein,9.36244E+17,2390,XP_011529261.1,MSN#4478#moesin isoform X1 [Homo sapiens],0,199.934,0,48,31,426,0,21,1,610,71.3,6.06,2248,585.99,48,46,203,223,30,26,11,7082,8310.9,9616.7,7446.2,8574,9971.4,6295.8,7329.1,8602.5,6029.7,7082.4,8063.8,6695.50268,7510.524939,8983.012836,7301.427919,7903,9471.06234,6291.103365,6868.559724,7953.573727,6029.7,6614.770933,7603.346783,8225.16342,0.622711893,7037.745605,0.454460507,6749.272572,0.301567068,7729.680152,0.93976007,1.098317641,1.145261222,-0.089635625,0.135295352,0.195676699
FALSE,High,Master Protein,-2.09881E+18,1661,NP_976317.1,RNH1#6050#ribonuclease inhibitor [Homo sapiens],0,199.715,0,72,19,260,19,19,1,461,49.9,4.82,1897,494.27,72,68,121,139,19,18,0,2532.4,2698.4,2440.6,2512.8,2643.7,2355.6,2461.5,2562.4,2329.8,2343.8,2425.2,2180.8,2394.195282,2438.532589,2279.778004,2463.94511,2436.80442,2237.402416,2459.663733,2401.385905,2154.052435,2343.8,2265.07151,2056.273552,2379.383982,0.925997073,2338.367358,0.777539505,2221.715021,0.222080027,2370.835292,0.996407183,1.013884873,1.067119441,-0.005192672,0.019893843,0.093721664
FALSE,High,Master Protein,8.3873E+18,4172,NP_002769.1,PSAP#5660#prosaposin isoform a preproprotein [Homo sapiens],0,199.086,0,51,20,608,1,20,1,524,58.1,5.17,3039,911.24,48,50,285,323,19,19,0,9813.8,11279.7,11677.8,8142.5,8797.4,9469.5,8570.8,9534.8,10167.9,12770.2,13364.6,14603.8,9278.215786,10193.41686,10908.29778,7984.190168,8108.916748,8994.346313,8564.406226,8935.659666,9400.888381,12770.2,12482.17661,13769.90448,8362.48441,0.043211917,8966.984758,0.117024581,13007.42703,0.010079499,10126.64348,1.210961119,1.129325381,0.778527794,0.276152544,0.175461215,-0.361179549
FALSE,High,Master Protein,-7.72225E+18,336,NP_001347.3,DDX3X#1654#ATP-dependent RNA helicase DDX3X isoform 1 [Homo sapiens],0,198.336,0,59,28,369,0,27,1,662,73.2,7.18,2694,550.56,56,53,186,183,27,26,0,6390.6,6283.2,6476.2,6350.7,6251.6,6554.3,6009.2,6073.9,6373.9,6344.9,6253,6535.9,6041.835558,5678.101084,6049.454358,6227.22708,5762.350688,6225.4231,6004.717167,5692.233004,5893.087309,6344.9,5840.133661,6162.691813,6071.666956,0.495508998,5863.345827,0.717223609,6115.908491,0.373540503,5923.130334,0.975536105,1.010196313,0.968479228,-0.035732826,0.014635681,-0.046206989
FALSE,High,Master Protein,-6.81115E+18,534,NP_057018.1,NOP58#51602#nucleolar protein 58 [Homo sapiens],0,197.886,0,50,20,367,20,20,1,529,59.5,8.92,1872,544.51,50,40,180,187,20,16,0,5402.8,6014.2,4820,6013,6510.7,5172.4,6410.4,7046.2,5400.4,6385.4,6914.9,5469.9,5107.944349,5435.00693,4502.388748,5896.092783,6001.17356,4912.863073,6405.617874,6603.436374,4993.022906,6385.4,6458.330442,5157.561766,5603.376472,0.25696239,6000.692385,0.183463177,6000.430736,0.13332819,5015.113342,0.895016312,0.83575578,0.835792223,-0.160014119,-0.258846668,-0.258783761
FALSE,High,Master Protein,-1.43769E+18,1810,NP_001290453.1,TUBB6#84617#tubulin beta-6 chain isoform 1 [Homo sapiens],0,197.404,0,54,18,516,0,4,1,446,49.8,4.88,1881,751.79,54,54,257,259,18,17,1,279.6,236.5,334.7,278.8,207.8,307.3,264.9,175.4,313.6,266,201.7,319.9,264.3409417,213.7240429,312.6451274,273.3794558,191.5376021,291.880524,264.7023859,164.3783515,289.9437048,266,188.38237,301.6333039,252.2658606,0.80131792,239.6748141,0.645510547,252.0052246,0.805832224,263.5700373,1.044810569,1.099698516,1.045891162,0.063241396,0.137108061,0.06473273
FALSE,High,Master Protein,7.17437E+18,3884,NP_031389.3,NONO#4841#non-POU domain-containing octamer-binding protein isoform 1 [Homo sapiens],0,196.235,0,58,24,538,1,22,1,471,54.2,8.95,2642,763.07,58,58,251,287,24,24,1,7120.1,9901.9,7159.6,7497.2,10390,7548.5,7250.2,10050.1,7434.3,7476.1,10376,7757.6,6731.523387,8948.304864,6687.822091,7351.436356,9576.880103,7169.736855,7244.791387,9418.579646,6873.496444,7476.1,9690.904665,7314.631192,8032.684438,0.620095721,7845.622492,0.738694784,8160.545286,0.546139266,7455.883448,0.928193247,0.950324013,0.913650153,-0.107502894,-0.073508611,-0.130286248
